date,SHCOMP INDEX,MXWD INDEX,SPX INDEX,SHSZ300 INDEX,HSI INDEX
1991-10-04,184.29,128.82,381.24,,4067.69
1991-10-05,184.29,128.82,381.24,,4067.69
1991-10-06,184.29,128.82,381.24,,4067.69
1991-10-07,186.0,128.13,379.5,,4060.37
1991-10-08,187.49,127.55,380.67,,4066.85
1991-10-09,189.12,126.71,376.8,,4076.38
1991-10-10,191.01,127.25,380.55,,4056.22
1991-10-11,192.85,127.31,381.45,,4017.98
1991-10-12,192.85,127.31,381.45,,4017.98
1991-10-13,192.85,127.31,381.45,,4017.98
1991-10-14,194.67,127.78,386.47,,4022.21
1991-10-15,196.61,128.3,391.01,,4033.75
1991-10-16,198.57,128.63,392.8,,4033.75
1991-10-17,200.51,129.06,391.92,,4018.43
1991-10-18,202.51,130.0,392.5,,4015.91
1991-10-19,202.51,130.0,392.5,,4015.91
1991-10-20,202.51,130.0,392.5,,4015.91
1991-10-21,204.53,129.33,390.02,,3998.74
1991-10-22,206.53,128.55,387.83,,3981.66
1991-10-23,208.25,128.19,387.94,,4021.38
1991-10-24,210.07,128.01,385.07,,3989.34
1991-10-25,211.86,127.48,384.2,,3971.9
1991-10-26,211.86,127.48,384.2,,3971.9
1991-10-27,211.86,127.48,384.2,,3971.9
1991-10-28,213.98,127.88,389.52,,3988.6
1991-10-29,215.78,128.64,391.48,,4000.05
1991-10-30,216.43,129.41,392.96,,4020.04
1991-10-31,218.6,129.7,392.46,,4038.74
1991-11-01,220.72,129.91,391.32,,4037.82
1991-11-02,220.72,129.91,391.32,,4037.82
1991-11-03,220.72,129.91,391.32,,4037.82
1991-11-04,222.77,130.46,390.28,,4083.04
1991-11-05,224.65,129.99,388.71,,4146.54
1991-11-06,226.88,129.79,389.97,,4173.57
1991-11-07,228.93,129.91,393.72,,4184.74
1991-11-08,231.22,129.77,392.89,,4236.64
1991-11-09,231.22,129.77,392.89,,4236.64
1991-11-10,231.22,129.77,392.89,,4236.64
1991-11-11,233.55,129.74,393.12,,4230.91
1991-11-12,235.8,130.8,396.74,,4253.02
1991-11-13,236.67,130.51,397.41,,4240.28
1991-11-14,237.45,130.23,397.15,,4211.32
1991-11-15,238.25,127.95,382.62,,4271.34
1991-11-16,238.25,127.95,382.62,,4271.34
1991-11-17,238.25,127.95,382.62,,4271.34
1991-11-18,240.62,127.5,385.24,,4198.21
1991-11-19,242.24,126.33,379.42,,4261.23
1991-11-20,244.5,125.95,378.53,,4200.94
1991-11-21,246.31,126.28,380.06,,4234.57
1991-11-22,248.53,125.82,376.14,,4243.07
1991-11-23,248.53,125.82,376.14,,4243.07
1991-11-24,248.53,125.82,376.14,,4243.07
1991-11-25,250.85,125.8,375.34,,4220.74
1991-11-26,252.97,126.06,377.96,,4202.1
1991-11-27,255.45,124.74,376.55,,4179.3
1991-11-28,257.35,124.29,376.55,,4145.61
1991-11-29,259.6,123.85,375.22,,4149.8
1991-11-30,259.6,123.85,375.22,,4149.8
1991-12-01,259.6,123.85,375.22,,4149.8
1991-12-02,262.19,123.71,381.4,,4094.42
1991-12-03,264.81,124.33,380.96,,4124.38
1991-12-04,265.77,124.59,380.07,,4161.59
1991-12-05,266.66,124.06,377.4,,4157.15
1991-12-06,269.35,124.46,379.09,,4190.04
1991-12-07,269.35,124.46,379.09,,4190.04
1991-12-08,269.35,124.46,379.09,,4190.04
1991-12-09,270.27,124.33,378.26,,4203.2
1991-12-10,272.91,123.42,377.9,,4128.32
1991-12-11,273.71,122.52,377.7,,4097.23
1991-12-12,274.41,123.78,381.55,,4096.0
1991-12-13,277.0,125.51,384.47,,4155.48
1991-12-14,277.0,125.51,384.47,,4155.48
1991-12-15,277.0,125.51,384.47,,4155.48
1991-12-16,277.85,125.88,384.46,,4171.66
1991-12-17,278.68,125.62,382.74,,4185.03
1991-12-18,279.51,125.21,383.48,,4177.67
1991-12-19,280.17,124.1,382.52,,4182.81
1991-12-20,282.83,124.48,387.04,,4142.61
1991-12-21,282.83,124.48,387.04,,4142.61
1991-12-22,282.83,124.48,387.04,,4142.61
1991-12-23,285.65,126.3,396.82,,4146.12
1991-12-24,286.22,126.55,399.33,,4192.76
1991-12-25,287.15,126.55,399.33,,4192.76
1991-12-26,288.03,128.92,404.84,,4192.76
1991-12-27,290.85,129.67,406.46,,4236.2
1991-12-28,290.85,129.67,406.46,,4236.2
1991-12-29,290.85,129.67,406.46,,4236.2
1991-12-30,291.71,131.77,415.14,,4275.2
1991-12-31,292.75,132.78,417.09,,4297.33
1992-01-01,292.75,132.78,417.09,,4297.33
1992-01-02,293.75,132.96,417.26,,4301.78
1992-01-03,296.52,133.11,419.34,,4307.13
1992-01-04,296.52,133.11,419.34,,4307.13
1992-01-05,296.52,133.11,419.34,,4307.13
1992-01-06,297.68,134.93,417.96,,4306.97
1992-01-07,298.77,134.57,417.4,,4347.93
1992-01-08,299.66,132.91,418.1,,4337.67
1992-01-09,300.62,133.18,417.61,,4334.54
1992-01-10,301.83,130.31,415.1,,4348.92
1992-01-11,301.83,130.31,415.1,,4348.92
1992-01-12,301.83,130.31,415.1,,4348.92
1992-01-13,303.06,129.27,414.34,,4325.91
1992-01-14,305.74,130.84,420.44,,4367.61
1992-01-15,306.63,129.79,420.77,,4382.66
1992-01-16,306.85,129.63,418.21,,4412.14
1992-01-17,307.38,129.74,418.86,,4454.89
1992-01-18,307.38,129.74,418.86,,4454.89
1992-01-19,307.38,129.74,418.86,,4454.89
1992-01-20,307.39,130.58,416.36,,4510.47
1992-01-21,307.87,130.17,412.64,,4522.21
1992-01-22,307.95,131.68,418.13,,4550.72
1992-01-23,308.53,131.28,414.96,,4625.84
1992-01-24,309.05,130.07,415.48,,4600.08
1992-01-25,309.05,130.07,415.48,,4600.08
1992-01-26,309.05,130.07,415.48,,4600.08
1992-01-27,311.61,129.94,414.99,,4554.73
1992-01-28,311.84,130.19,414.96,,4586.33
1992-01-29,312.42,130.01,410.34,,4571.13
1992-01-30,312.73,130.12,411.63,,4571.47
1992-01-31,313.24,130.53,408.79,,4601.78
1992-02-01,313.24,130.53,408.79,,4601.78
1992-02-02,313.24,130.53,408.79,,4601.78
1992-02-03,314.18,130.45,409.53,,4672.09
1992-02-04,314.18,131.11,413.85,,4672.09
1992-02-05,314.18,131.24,413.84,,4672.09
1992-02-06,314.18,131.38,413.82,,4672.09
1992-02-07,314.72,131.34,411.09,,4711.37
1992-02-08,314.72,131.34,411.09,,4711.37
1992-02-09,314.72,131.34,411.09,,4711.37
1992-02-10,315.56,130.9,413.77,,4733.56
1992-02-11,316.43,130.34,413.76,,4674.52
1992-02-12,316.44,129.9,417.13,,4732.43
1992-02-13,317.04,128.99,413.69,,4763.5
1992-02-14,319.68,127.84,412.48,,4772.32
1992-02-15,319.68,127.84,412.48,,4772.32
1992-02-16,319.68,127.84,412.48,,4772.32
1992-02-17,319.77,128.48,412.48,,4719.19
1992-02-18,337.11,126.83,407.38,,4747.1
1992-02-19,342.41,126.33,408.26,,4725.7
1992-02-20,347.99,127.06,413.9,,4716.0
1992-02-21,359.59,127.69,411.46,,4736.47
1992-02-22,359.59,127.69,411.46,,4736.47
1992-02-23,359.59,127.69,411.46,,4736.47
1992-02-24,360.5,127.41,412.27,,4715.62
1992-02-25,360.37,126.97,410.45,,4760.2
1992-02-26,360.1,128.03,415.35,,4794.71
1992-02-27,362.45,128.43,413.86,,4895.13
1992-02-28,364.66,128.29,412.7,,4929.06
1992-02-29,364.66,128.29,412.7,,4929.06
1992-03-01,364.66,128.29,412.7,,4929.06
1992-03-02,365.39,128.48,412.45,,4952.19
1992-03-03,367.0,127.48,412.85,,4911.13
1992-03-04,368.32,126.65,409.33,,4954.5
1992-03-05,369.76,125.33,406.51,,4964.29
1992-03-06,371.76,124.92,404.44,,4908.9
1992-03-07,371.76,124.92,404.44,,4908.9
1992-03-08,371.76,124.92,404.44,,4908.9
1992-03-09,373.53,124.66,405.21,,4848.63
1992-03-10,375.23,124.89,406.89,,4918.95
1992-03-11,376.14,123.55,404.03,,5005.96
1992-03-12,376.92,122.84,403.89,,5042.81
1992-03-13,376.38,123.09,405.84,,5071.19
1992-03-14,376.38,123.09,405.84,,5071.19
1992-03-15,376.38,123.09,405.84,,5071.19
1992-03-16,377.05,122.41,406.39,,5059.86
1992-03-17,377.49,123.22,409.58,,5045.39
1992-03-18,377.66,122.82,409.15,,5036.07
1992-03-19,377.31,123.36,409.8,,4990.59
1992-03-20,377.99,123.08,411.3,,5015.81
1992-03-21,377.99,123.08,411.3,,5015.81
1992-03-22,377.99,123.08,411.3,,5015.81
1992-03-23,378.89,123.16,409.91,,5061.14
1992-03-24,378.69,123.0,408.88,,5052.32
1992-03-25,378.12,123.22,407.52,,5052.23
1992-03-26,379.13,123.29,407.86,,5037.71
1992-03-27,380.77,122.28,403.5,,5007.58
1992-03-28,380.77,122.28,403.5,,5007.58
1992-03-29,380.77,122.28,403.5,,5007.58
1992-03-30,381.44,122.28,403.0,,4978.27
1992-03-31,381.24,122.31,403.69,,4938.3
1992-04-01,381.01,120.37,404.23,,4909.96
1992-04-02,381.12,119.48,400.5,,4924.27
1992-04-03,381.33,119.86,401.55,,4916.7
1992-04-04,381.33,119.86,401.55,,4916.7
1992-04-05,381.33,119.86,401.55,,4916.7
1992-04-06,381.47,120.93,405.59,,4896.9
1992-04-07,381.93,118.99,398.06,,4926.43
1992-04-08,382.43,117.04,394.5,,4827.58
1992-04-09,381.65,117.4,400.64,,4729.39
1992-04-10,382.03,121.3,404.29,,4921.11
1992-04-11,382.03,121.3,404.29,,4921.11
1992-04-12,382.03,121.3,404.29,,4921.11
1992-04-13,391.11,120.81,406.08,,4889.14
1992-04-14,400.61,122.19,412.39,,4883.53
1992-04-15,406.72,123.69,416.28,,4986.11
1992-04-16,410.55,123.39,416.05,,5082.69
1992-04-17,414.42,123.09,416.05,,5082.69
1992-04-18,414.42,123.09,416.05,,5082.69
1992-04-19,414.42,123.09,416.05,,5082.69
1992-04-20,413.85,121.69,410.16,,5082.69
1992-04-21,410.06,121.48,410.26,,5093.09
1992-04-22,399.88,121.66,409.81,,5189.03
1992-04-23,407.25,122.55,411.6,,5287.78
1992-04-24,414.4,122.65,409.02,,5330.17
1992-04-25,414.4,122.65,409.02,,5330.17
1992-04-26,414.4,122.65,409.02,,5330.17
1992-04-27,424.58,122.73,408.45,,5371.77
1992-04-28,436.09,122.87,409.11,,5423.39
1992-04-29,444.16,123.34,412.02,,5362.41
1992-04-30,445.38,123.67,414.95,,5369.57
1992-05-01,445.38,123.54,412.53,,5484.21
1992-05-02,445.38,123.54,412.53,,5484.21
1992-05-03,445.38,123.54,412.53,,5484.21
1992-05-04,453.62,124.32,416.91,,5613.78
1992-05-05,449.21,124.38,416.84,,5631.21
1992-05-06,449.96,125.38,416.79,,5581.2
1992-05-07,454.65,126.1,415.85,,5629.58
1992-05-08,468.11,125.86,416.05,,5608.19
1992-05-09,468.11,125.86,416.05,,5608.19
1992-05-10,468.11,125.86,416.05,,5608.19
1992-05-11,491.5,126.63,418.49,,5632.34
1992-05-12,506.53,126.62,416.29,,5705.93
1992-05-13,514.04,127.64,416.45,,5757.95
1992-05-14,523.36,127.08,413.14,,5746.45
1992-05-15,544.35,125.56,410.09,,5704.5
1992-05-16,544.35,125.56,410.09,,5704.5
1992-05-17,544.35,125.56,410.09,,5704.5
1992-05-18,571.82,127.12,412.81,,5637.09
1992-05-19,598.11,127.98,416.37,,5642.24
1992-05-20,616.99,127.92,415.39,,5753.76
1992-05-21,1266.49,127.02,412.6,,5865.61
1992-05-22,1339.99,126.98,414.02,,5859.68
1992-05-23,1339.99,126.98,414.02,,5859.68
1992-05-24,1339.99,126.98,414.02,,5859.68
1992-05-25,1421.57,127.43,414.02,,5993.11
1992-05-26,1301.35,126.93,411.41,,6052.08
1992-05-27,1193.17,125.76,412.17,,6082.7
1992-05-28,1160.17,126.58,416.74,,5988.13
1992-05-29,1234.71,128.13,415.35,,6080.15
1992-05-30,1234.71,128.13,415.35,,6080.15
1992-05-31,1234.71,128.13,415.35,,6080.15
1992-06-01,1183.24,128.03,417.3,,6056.0
1992-06-02,1141.02,127.42,413.5,,6059.39
1992-06-03,1059.07,127.35,414.59,,6037.37
1992-06-04,1104.46,126.89,413.26,,6035.8
1992-06-05,1105.76,126.97,413.48,,6035.8
1992-06-06,1105.76,126.97,413.48,,6035.8
1992-06-07,1105.76,126.97,413.48,,6035.8
1992-06-08,1093.46,126.53,413.36,,5978.75
1992-06-09,1126.62,126.17,410.06,,5940.19
1992-06-10,1187.02,125.44,407.25,,5917.5
1992-06-11,1178.3,125.62,409.05,,5826.54
1992-06-12,1171.71,125.63,409.76,,5819.07
1992-06-13,1171.71,125.63,409.76,,5819.07
1992-06-14,1171.71,125.63,409.76,,5819.07
1992-06-15,1171.85,124.92,410.29,,5819.07
1992-06-16,1166.7,124.84,408.32,,5846.75
1992-06-17,1169.57,122.94,402.26,,5846.06
1992-06-18,1168.43,122.04,400.96,,5796.1
1992-06-19,1171.94,122.97,403.67,,5787.6
1992-06-20,1171.94,122.97,403.67,,5787.6
1992-06-21,1171.94,122.97,403.67,,5787.6
1992-06-22,1169.9,121.88,403.4,,5819.94
1992-06-23,1158.17,122.42,404.04,,5897.86
1992-06-24,1151.06,121.93,403.83,,5965.21
1992-06-25,1160.23,123.09,403.12,,6078.69
1992-06-26,1164.67,122.58,403.45,,6113.1
1992-06-27,1164.67,122.58,403.45,,6113.1
1992-06-28,1164.67,122.58,403.45,,6113.1
1992-06-29,1169.51,123.32,408.94,,6057.9
1992-06-30,1191.19,123.28,408.14,,6103.92
1992-07-01,1194.18,124.59,412.88,,6134.75
1992-07-02,1187.48,125.5,411.77,,6073.74
1992-07-03,1189.16,125.32,411.77,,6061.85
1992-07-04,1189.16,125.32,411.77,,6061.85
1992-07-05,1189.16,125.32,411.77,,6061.85
1992-07-06,1201.01,125.31,413.84,,6024.77
1992-07-07,1206.46,124.72,409.16,,5911.92
1992-07-08,1185.5,124.62,410.28,,5981.91
1992-07-09,1178.53,125.04,414.23,,5925.52
1992-07-10,1188.62,125.12,414.62,,5981.36
1992-07-11,1188.62,125.12,414.62,,5981.36
1992-07-12,1188.62,125.12,414.62,,5981.36
1992-07-13,1136.33,126.14,414.87,,6085.85
1992-07-14,1114.05,126.3,417.68,,6097.19
1992-07-15,1107.69,126.45,417.1,,6125.46
1992-07-16,1124.64,126.4,417.54,,6162.53
1992-07-17,1125.56,125.39,415.62,,6128.06
1992-07-18,1125.56,125.39,415.62,,6128.06
1992-07-19,1125.56,125.39,415.62,,6128.06
1992-07-20,1098.82,123.68,413.75,,5986.49
1992-07-21,1082.39,122.32,413.76,,6010.44
1992-07-22,1035.66,121.03,410.93,,6010.44
1992-07-23,1014.57,121.6,412.08,,5917.16
1992-07-24,1142.02,120.34,411.6,,5772.76
1992-07-25,1142.02,120.34,411.6,,5772.76
1992-07-26,1142.02,120.34,411.6,,5772.76
1992-07-27,1149.33,120.2,411.54,,5664.39
1992-07-28,1105.95,121.45,417.52,,5782.63
1992-07-29,1087.12,122.07,422.23,,5857.29
1992-07-30,1057.4,122.46,423.92,,5829.83
1992-07-31,1052.07,123.39,424.21,,5881.13
1992-08-01,1052.07,123.39,424.21,,5881.13
1992-08-02,1052.07,123.39,424.21,,5881.13
1992-08-03,1031.55,123.35,425.09,,5910.73
1992-08-04,1035.63,123.13,424.36,,5859.78
1992-08-05,1012.55,123.09,422.19,,5841.24
1992-08-06,1002.17,122.46,420.59,,5865.27
1992-08-07,1005.23,121.73,418.88,,5850.93
1992-08-08,1005.23,121.73,418.88,,5850.93
1992-08-09,1005.23,121.73,418.88,,5850.93
1992-08-10,964.09,120.63,419.42,,5867.94
1992-08-11,863.41,119.81,418.9,,5886.75
1992-08-12,781.21,119.32,417.78,,5879.19
1992-08-13,850.94,119.49,417.73,,5857.11
1992-08-14,858.38,120.25,419.91,,5822.59
1992-08-15,858.38,120.25,419.91,,5822.59
1992-08-16,858.38,120.25,419.91,,5822.59
1992-08-17,939.46,120.81,420.74,,5667.85
1992-08-18,933.44,119.85,421.34,,5675.16
1992-08-19,939.51,119.73,418.18,,5620.44
1992-08-20,932.32,120.74,418.26,,5481.61
1992-08-21,916.25,122.14,414.85,,5509.39
1992-08-22,916.25,122.14,414.85,,5509.39
1992-08-23,916.25,122.14,414.85,,5509.39
1992-08-24,884.1,123.25,410.72,,5390.93
1992-08-25,849.57,122.22,411.61,,5291.49
1992-08-26,877.89,122.72,413.51,,5478.81
1992-08-27,863.77,124.35,413.53,,5460.72
1992-08-28,848.2,125.86,414.84,,5628.6
1992-08-29,848.2,125.86,414.84,,5628.6
1992-08-30,848.2,125.86,414.84,,5628.6
1992-08-31,823.27,125.87,414.03,,5628.6
1992-09-01,824.96,125.88,416.07,,5711.57
1992-09-02,787.67,125.91,417.98,,5734.45
1992-09-03,764.11,127.66,417.98,,5722.46
1992-09-04,753.58,127.79,417.08,,5707.51
1992-09-05,753.58,127.79,417.08,,5707.51
1992-09-06,753.58,127.79,417.08,,5707.51
1992-09-07,702.83,127.58,417.08,,5664.41
1992-09-08,640.12,126.98,414.44,,5700.59
1992-09-09,635.74,127.21,416.36,,5726.99
1992-09-10,692.78,127.2,419.95,,5631.55
1992-09-11,776.29,125.65,419.58,,5537.29
1992-09-12,776.29,125.65,419.58,,5537.29
1992-09-13,776.29,125.65,419.58,,5537.29
1992-09-14,734.98,126.5,425.27,,5607.15
1992-09-15,738.16,125.96,419.77,,5653.84
1992-09-16,769.04,123.8,419.92,,5633.13
1992-09-17,761.72,124.3,419.93,,5637.9
1992-09-18,754.4,125.16,422.93,,5689.32
1992-09-19,754.4,125.16,422.93,,5689.32
1992-09-20,754.4,125.16,422.93,,5689.32
1992-09-21,733.44,124.73,422.14,,5741.53
1992-09-22,722.7,125.22,417.14,,5740.18
1992-09-23,712.37,124.87,417.44,,5712.64
1992-09-24,730.57,125.69,418.47,,5658.73
1992-09-25,729.79,124.9,414.35,,5686.16
1992-09-26,729.79,124.9,414.35,,5686.16
1992-09-27,729.79,124.9,414.35,,5686.16
1992-09-28,724.7,124.59,416.62,,5597.2
1992-09-29,710.63,124.74,416.8,,5581.92
1992-09-30,702.32,124.53,417.8,,5505.44
1992-10-01,702.32,124.07,416.29,,5528.84
1992-10-02,702.32,122.87,410.47,,5595.44
1992-10-03,702.32,122.87,410.47,,5595.44
1992-10-04,702.32,122.87,410.47,,5595.44
1992-10-05,679.62,121.3,407.57,,5595.44
1992-10-06,674.24,121.1,407.18,,5553.12
1992-10-07,665.26,121.08,404.25,,5589.03
1992-10-08,643.69,121.15,407.75,,5555.53
1992-10-09,660.29,120.11,402.66,,5596.71
1992-10-10,660.29,120.11,402.66,,5596.71
1992-10-11,660.29,120.11,402.66,,5596.71
1992-10-12,690.57,121.16,407.44,,5725.57
1992-10-13,673.99,122.03,409.3,,5756.1
1992-10-14,663.75,122.13,409.37,,5806.77
1992-10-15,663.53,122.41,409.6,,5913.64
1992-10-16,664.75,122.0,411.73,,5985.33
1992-10-17,664.75,122.0,411.73,,5985.33
1992-10-18,664.75,122.0,411.73,,5985.33
1992-10-19,632.4,121.65,414.98,,6089.91
1992-10-20,616.29,121.34,415.48,,6088.51
1992-10-21,585.7,121.86,415.67,,6200.85
1992-10-22,539.8,122.15,414.9,,6329.12
1992-10-23,559.73,121.86,414.1,,6262.54
1992-10-24,559.73,121.86,414.1,,6262.54
1992-10-25,559.73,121.86,414.1,,6262.54
1992-10-26,506.94,121.64,418.16,,6062.47
1992-10-27,450.28,121.85,418.49,,6218.01
1992-10-28,463.21,121.88,420.13,,6126.98
1992-10-29,484.25,121.42,420.86,,6117.5
1992-10-30,507.25,121.22,418.68,,6190.69
1992-10-31,507.25,121.22,418.68,,6190.69
1992-11-01,507.25,121.22,418.68,,6190.69
1992-11-02,477.61,121.33,422.75,,6231.17
1992-11-03,479.81,121.71,419.92,,6197.44
1992-11-04,469.9,121.58,417.11,,6325.37
1992-11-05,462.63,121.14,418.34,,6347.77
1992-11-06,457.05,120.68,417.58,,6315.01
1992-11-07,457.05,120.68,417.58,,6315.01
1992-11-08,457.05,120.68,417.58,,6315.01
1992-11-09,428.61,119.93,418.59,,6267.91
1992-11-10,400.53,119.83,418.62,,6273.08
1992-11-11,410.16,120.28,422.2,,6422.03
1992-11-12,415.79,120.6,422.87,,6447.11
1992-11-13,414.09,120.64,422.43,,6366.56
1992-11-14,414.09,120.64,422.43,,6366.56
1992-11-15,414.09,120.64,422.43,,6366.56
1992-11-16,399.32,119.41,420.68,,6294.83
1992-11-17,393.52,118.77,419.27,,6088.52
1992-11-18,407.61,120.48,422.85,,5848.33
1992-11-19,398.95,121.09,423.61,,5855.41
1992-11-20,401.44,121.31,426.65,,5878.18
1992-11-21,401.44,121.31,426.65,,5878.18
1992-11-22,401.44,121.31,426.65,,5878.18
1992-11-23,410.39,120.75,425.12,,5894.97
1992-11-24,440.04,121.1,427.59,,5972.52
1992-11-25,571.63,121.98,429.19,,5918.54
1992-11-26,562.01,122.22,429.19,,5913.18
1992-11-27,637.67,122.3,430.16,,5986.67
1992-11-28,637.67,122.3,430.16,,5986.67
1992-11-29,637.67,122.3,430.16,,5986.67
1992-11-30,724.6,122.98,431.35,,5810.63
1992-12-01,716.74,122.59,430.78,,5501.71
1992-12-02,722.2,122.81,429.89,,5411.65
1992-12-03,808.2,122.7,429.91,,4978.21
1992-12-04,807.02,122.78,432.06,,5268.1
1992-12-05,807.02,122.78,432.06,,5268.1
1992-12-06,807.02,122.78,432.06,,5268.1
1992-12-07,793.25,123.43,435.31,,5191.75
1992-12-08,753.94,124.29,436.99,,5202.36
1992-12-09,676.45,123.88,435.65,,5339.25
1992-12-10,625.23,123.94,434.64,,5273.79
1992-12-11,722.28,123.44,433.73,,5253.18
1992-12-12,722.28,123.44,433.73,,5253.18
1992-12-13,722.28,123.44,433.73,,5253.18
1992-12-14,705.07,123.33,432.84,,5267.73
1992-12-15,682.24,123.51,432.57,,5315.81
1992-12-16,685.82,123.63,431.52,,5415.96
1992-12-17,707.82,124.57,435.43,,5329.46
1992-12-18,698.13,125.69,441.28,,5192.66
1992-12-19,698.13,125.69,441.28,,5192.66
1992-12-20,698.13,125.69,441.28,,5192.66
1992-12-21,731.68,126.07,440.7,,5242.48
1992-12-22,725.78,126.09,440.31,,5297.74
1992-12-23,732.05,125.67,439.03,,5317.99
1992-12-24,758.59,125.76,439.77,,5442.01
1992-12-25,764.28,125.76,439.77,,5442.01
1992-12-26,764.28,125.76,439.77,,5442.01
1992-12-27,764.28,125.76,439.77,,5442.01
1992-12-28,757.31,124.85,439.15,,5531.65
1992-12-29,768.91,124.48,437.98,,5444.13
1992-12-30,767.52,124.28,438.82,,5467.89
1992-12-31,780.39,123.88,435.71,,5512.39
1993-01-01,780.39,123.88,435.71,,5512.39
1993-01-02,780.39,123.88,435.71,,5512.39
1993-01-03,780.39,123.88,435.71,,5512.39
1993-01-04,814.04,123.32,435.38,,5437.8
1993-01-05,858.72,123.63,434.34,,5548.03
1993-01-06,847.44,123.6,434.52,,5586.67
1993-01-07,868.97,123.04,430.73,,5547.32
1993-01-08,889.47,122.21,429.05,,5529.56
1993-01-09,889.47,122.21,429.05,,5529.56
1993-01-10,889.47,122.21,429.05,,5529.56
1993-01-11,977.42,122.42,430.95,,5673.1
1993-01-12,987.26,122.15,431.04,,5671.26
1993-01-13,1024.05,121.93,433.03,,5778.74
1993-01-14,1086.43,122.61,435.94,,5890.16
1993-01-15,1063.76,122.81,437.15,,5871.8
1993-01-16,1063.76,122.81,437.15,,5871.8
1993-01-17,1063.76,122.81,437.15,,5871.8
1993-01-18,1055.32,123.12,436.84,,5882.02
1993-01-19,991.83,123.17,435.13,,5897.9
1993-01-20,1043.31,122.95,433.37,,5877.02
1993-01-21,1074.26,122.95,435.49,,5914.39
1993-01-22,1100.31,123.0,436.11,,5914.39
1993-01-23,1100.31,123.0,436.11,,5914.39
1993-01-24,1100.31,123.0,436.11,,5914.39
1993-01-25,1100.31,124.11,440.01,,5914.39
1993-01-26,1100.31,124.43,439.95,,5923.73
1993-01-27,1162.44,123.76,438.11,,5939.89
1993-01-28,1150.37,124.37,438.66,,5804.5
1993-01-29,1198.48,124.07,438.78,,5751.4
1993-01-30,1198.48,124.07,438.78,,5751.4
1993-01-31,1198.48,124.07,438.78,,5751.4
1993-02-01,1278.5,124.3,442.52,,5697.78
1993-02-02,1310.58,124.26,442.56,,5662.53
1993-02-03,1300.56,124.88,447.2,,5710.8
1993-02-04,1371.58,125.22,449.56,,5778.01
1993-02-05,1332.96,125.72,448.93,,5747.21
1993-02-06,1332.96,125.72,448.93,,5747.21
1993-02-07,1332.96,125.72,448.93,,5747.21
1993-02-08,1393.17,125.74,447.85,,5786.65
1993-02-09,1474.92,125.37,445.33,,5789.52
1993-02-10,1454.46,125.66,446.23,,5835.55
1993-02-11,1397.38,126.25,447.66,,5857.0
1993-02-12,1458.76,125.69,444.58,,5858.15
1993-02-13,1458.76,125.69,444.58,,5858.15
1993-02-14,1458.76,125.69,444.58,,5858.15
1993-02-15,1536.82,125.84,444.58,,6049.44
1993-02-16,1513.48,124.7,433.91,,6065.62
1993-02-17,1504.0,124.82,433.3,,6087.46
1993-02-18,1508.22,124.71,431.9,,6186.94
1993-02-19,1499.74,125.54,434.22,,6170.09
1993-02-20,1499.74,125.54,434.22,,6170.09
1993-02-21,1499.74,125.54,434.22,,6170.09
1993-02-22,1456.29,126.18,435.24,,6231.88
1993-02-23,1367.36,125.72,434.8,,6149.19
1993-02-24,1264.96,126.14,440.87,,6177.69
1993-02-25,1410.36,126.37,442.34,,6203.88
1993-02-26,1339.88,126.73,443.38,,6351.99
1993-02-27,1339.88,126.73,443.38,,6351.99
1993-02-28,1339.88,126.73,443.38,,6351.99
