name,CSDCCCode,SecId,PerformanceId,MasterPortfolioId,ISIN,obsoletedate,obsoletetype
Harvest Overseas China(QDII),70012,F000000KQG,0P00009U4V,,,,
Harvest Prime Liquidity MMKT Fd A,70028,F00000NHLQ,0P0000UVT1,,,,
Harvest Prime Liquidity MMKT Fd B,70029,F00000NHLR,0P0000UVT2,,,,
Harvest Pure Bond Fund A,70037,F00000P2QR,0P0000XF7Q,,,,
Harvest Pure Bond Fund C,70038,F00000P2QS,0P0000XF7R,,,,
Harvest QianYan Tech SHS Eq,4450,F00000YRF2,0P0001A2M7,,,,
Harvest Quantitative Alpha,70017,F000002VEJ,0P0000K55I,,,,
Harvest Research Alpha Equity Fund,82,F00000PVAF,0P0000YNF7,,,,
Harvest Research Selected A,70013,F000001W4V,0P0000FXXY,,,,
Harvest Research Strengthen Alloc,1758,F00000Y48T,0P00019550,,,,
Harvest Resource Sele Eq A,5660,F000010SOZ,0P0001DZCJ,,,,
Harvest Resource Sele Eq C,5661,F000010SP0,0P0001DZCK,,,,
Harvest Return Balanced,70018,F000003WHW,0P0000KOZZ,,,,
Harvest Service Value-added Industry,70006,F0HKG05VQH,0P00007KFN,,,,
Harvest SHS Return Bal,4477,F00000YOPB,0P00019Y6W,,,,
Harvest SHS Select Equity Fd,1878,F00000WW94,0P00017IU8,,,,
Harvest Smart Car Eq,2168,F00000WOUB,0P000176WZ,,,,
Harvest SME Quantification Alloc,4536,F00000YSWB,0P0001A4HU,,,,
Harvest Stable Income,70020,F00000J58X,0P0000P3GH,,,,
Harvest Strategic Growth,70011,F0HKG06Z9E,0P000080E4,,,,
Harvest Strategy Sel Alloc,1756,F00000Y0M8,0P00019140,,,,
Harvest Sustaining Open-ended Fd,70003,F0HKG05VQS,0P00007KFW,,,,
Harvest SZSE Fundamental 120ETF Fdr FdA,70023,F00000MLMQ,0P0000TKOG,,,,
Harvest SZSE Fundamental 120ETF Fdr FdC,5998,F000010NVI,0P0001DIXO,,,,
Harvest SZSE SME-CHINEXT 400 Feeder A,70030,F00000NQ75,0P0000VDVI,,,,
Harvest SZSE SME-CHINEXT 400 Feeder C,5727,F0000106VS,0P0001CSR4,,,,
Harvest Taihe Balanced Fd,595,F00000T2XB,0P00012KKM,,,,
Harvest TengXun ZX Big data Stratgy Eq,1637,F00000WIML,0P00016ZMF,,,,
Harvest Thematic,70010,F0HKG06XV6,0P00007KMR,,,,
Harvest Theme Strengthen Alloc,1757,F00000Y0M7,0P0001913Z,,,,
Harvest U.S. Growth Eq Fd QDII USD Cash,44,F00000PW4Q,0P0000YQUN,,,,
Harvest U.S. Growth Equity Fd QDII RMB,43,F00000PW4P,0P0000YQUM,,,,
Harvest Ultra Short-term Bond,70009,F0HKG06SW4,0P00007KL8,,,,
Harvest Value Advantage,70019,F00000H6L4,0P0000NRQT,,,,
Harvest Value Select Eq,5267,F00000ZN97,0P0001BU8U,,,,
Harvest Value Strengthen Alloc,2221,F00000Y0M9,0P00019141,,,,
Harvest WenHong Bd A,3458,F00000YKLF,0P00019T3Z,,,,
Harvest WenHong Bd C,3459,F00000YKLG,0P00019T40,,,,
Harvest WenHua Pure Bd,4544,F00000YT29,0P0001A4V0,,,,
Harvest WenRong Bond,2550,F00000XOT6,0P00018ME6,,,,
Harvest WenRui Pure Bd Fd,2548,F00000WYVH,0P00017MAY,,,,
Harvest WenSheng Bond,2749,F00000XAI9,0P00018477,,,,
Harvest Wenxi Pure Bd,4066,F00000YETH,0P00019L2F,,,,
Harvest WenXiang Pure Bond A,2549,F00000WYVJ,0P00017MB0,,,,
Harvest WenXiang Pure Bond C,3357,F00000XPWP,0P00018NL8,,,,
Harvest WenXin Pure Bd Fd,2991,F00000XGQ2,0P00018BAU,,,,
Harvest WenYi Bd,4486,F00000YQJR,0P0001A1IQ,,,,
Harvest WenYuan Pure Bd,3461,F00000YKLH,0P00019T41,,,,
Harvest WenZen Pure Bd Fd,3056,F00000XOHG,0P00018LTZ,,,,
Harvest Xinjin Bao MMkt Fd,618,F00000T75C,0P00012R6T,,,,
Harvest YiYao Health Eq A,5303,F00000ZQ3O,0P0001C5QT,,,,
Harvest YiYao Health Eq C,5304,F00000ZQ3P,0P0001C5QU,,,,
Harvest YouShi Growth Flexible Fd,3292,F00000XOW1,0P00018MHC,,,,
Harvest ZengYiBao Money Market,4173,F00000YCJW,0P00019IDV,,,,
Hengyue Research Sele Alloc A,6049,F000010LTR,0P0001DG9Y,,,,
Hengyue Research Sele Alloc B,6050,F000010LTS,0P0001DG9Z,,,,
HFT Alpha Hedge Balance Fund,519062,F00000UKSF,0P00014GR9,,,,
HFT Anyi Income Balance Fund A,519050,F00000PU9Z,0P0000YKO9,,,,
HFT Anyi Income Balance Fund C,2339,F00000WQFR,0P0001793U,,,,
HFT Best Selection Balanced Fund,519011,F0HKG05VRJ,0P00007KGD,,,,
HFT Best Selection Fund II Balanced Fund,519015,F0HKG070C3,0P00008UM8,,,,
HFT China Low-Carbon Fund,519034,F00000O4UY,0P0000VW9Q,,,,
HFT China Overseas Best Sel Eq(QDII),519601,F000001ZR5,0P0000G6R5,,,,
HFT ChiNext Composite Index Enhanced A,5288,F00000ZZ5B,0P0001CI7K,,,,
HFT ChiNext Composite Index Enhanced C,5287,F00000ZZ5C,0P0001CI7L,,,,
HFT CSI 100 Index Fund (LOF),162307,F0000040OQ,0P0000KXO4,,,,
HFT Domestic Demand Growth Equity Fd,519056,F00000QSLJ,0P000101GW,,,,
HFT Enhanced Return Balanced Fund,519007,F0HKG06W6G,0P00007KLY,,,,
HFT Equity Fund,519005,F0HKG05ZJC,0P00007KJW,,,,
HFT FuRui Alloc A,4513,F00000YSWC,0P0001A4HV,,,,
HFT FuRui Alloc C,4512,F00000YSWD,0P0001A4HW,,,,
HFT FuXiang Stock Fund,519134,F00000XE68,0P000188EL,,,,
HFT Global dollar Inc Bd QDII CNH,501300,F00000Y50X,0P00019685,,,,
HFT Global dollar Inc Bd QDII USD,3606,F00000Y50Y,0P00019686,,,,
HFT Greater China Best Sel Eq Fd (QDII),519602,F00000LN9S,0P0000RYG3,,,,
HFT Income Growth Balanced Fund,519003,F0HKG05VSG,0P00007KGV,,,,
HFT JiLi Pure Bd,519225,F00000XOW2,0P00018MHD,,,,
HFT JuLi Pure Bd,519220,F00000XOT5,0P00018ME5,,,,
HFT JuYou Select Alloc(FOF),5220,F00000ZJ2C,0P0001BOE4,,,,
HFT Leading Growth Equity Fund,519025,F000002R16,0P0000JX1G,,,,
HFT Money Market Fd A,519505,F0HKG05VOH,0P00007KH6,,,,
HFT Money Market Fd B,519506,F0HKG06XF0,0P00007KM9,,,,
HFT National Policy-Oriented Equity Fd,519033,F00000N0YT,0P0000U6NV,,,,
HFT New DomesDemand Flex-Cfigr Bal A,519130,F00000UMCT,0P00014IHX,,,,
HFT New DomesDemand Flex-Cfigr Bal C,2172,F00000WNVH,0P000175TE,,,,
HFT Pure Bond Fd A,519061,F00000T71M,0P00012QTS,,,,
HFT Pure Bond Fd C,519060,F00000T71N,0P00012QTT,,,,
HFT Quant Mul-Factor Flxbl Alloc A,5081,F00000ZZXA,0P0001CJV6,,,,
HFT Quant Mul-Factor Flxbl Alloc C,5080,F00000ZZXB,0P0001CJV7,,,,
HFT Quant Qianfeng Eq A,5189,F00000ZYSL,0P0001CHR9,,,,
HFT Quant Qianfeng Eq C,5188,F00000ZYSM,0P0001CHRA,,,,
HFT Reform Drive Alloc,519133,F00000X1GB,0P00017PQ1,,,,
HFT RuiHe Pure Bd,4264,F00000YIPX,0P00019QGE,,,,
HFT RuiLi Pure Bd,519226,F00000YCBL,0P00019HX5,,,,
HFT SHS Alloc,519139,F00000XXNU,0P00018X17,,,,
HFT Small-Medium Cap Equity Fund,519026,F00000GWR7,0P0000NBXC,,,,
HFT Solid Gain Bond Fund,519030,F00000JWDA,0P0000Q3WP,,,,
HFT SSE Cyclical Industry ETF Feeder Fd,519027,F00000JO6I,0P0000PRB8,,,,
HFT SSE non-Cyclical Industry ETF Fdr,519032,F00000M909,0P0000SPC4,,,,
HFT Stable Interest Enhanced Bond Fund A,519024,F000002Q44,0P0000JTFL,,,,
HFT Stable Interest Enhanced Bond Fund C,519023,F0000026U1,0P0000I3G0,,,,
HFT Style Rotation Equity Fund,519013,F0HKG06YQL,0P00007KN9,,,,
HFT TianYi MMKT A,4770,F00000ZBSF,0P0001BEFX,,,,
HFT TianYi MMKT B,4771,F00000ZBSG,0P0001BEFY,,,,
HFT TongYingXin MMKT A,5131,F00000ZGJI,0P0001BKM2,,,,
HFT TongYingXin MMKT B,5132,F00000ZGJJ,0P0001BKM3,,,,
HFT XinRong Alloc A,519224,F00000XO3A,0P00018LEX,,,,
HFT XinRong Alloc C,519223,F00000XO3B,0P00018LEY,,,,
HFT XinXiang Alloc A,519229,F00000YK1H,0P00019SGP,,,,
HFT XinXiang Alloc C,519228,F00000YK1I,0P00019SGQ,,,,
HFT XinYi Alloc A,519222,F00000XNAX,0P00018KH3,,,,
HFT XinYi Alloc C,519221,F00000XNAY,0P00018KH4,,,,
HONGDE Advantage Leading Alloc,2808,F00000Y4IL,0P000195H2,,,,
HONGDE HongHua Flxbl Alloc,2846,F00000XQS0,0P00018OL3,,,,
HONGDE HongHui Alloc,2563,F00000XXRZ,0P00018X67,,,,
HONGDE Hongli MMKt A,2184,F00000WMTR,0P000174PM,,,,
HONGDE Hongli MMKt B,2185,F00000WMTS,0P000174PN,,,,
HONGDE HongXin Flxbl Alloc,2801,F00000X7MR,0P000180P3,,,,
HONGDE Hongye Flxbl Alloc,1695,F00000W6H1,0P00016IXX,,,,
HONGDE HongYi Mixed Type Fd,2562,F00000WZVA,0P00017NDI,,,,
HONGDE select growth mix,1256,F00000VQW1,0P00015XQT,,,,
HONGDE Strategy Transition Eq,1705,F00000WG5L,0P00016VX0,,,,
HONGDE TianLi MMF A,3997,F00000YRJU,0P0001A2RH,,,,
HONGDE TianLi MMF B,3998,F00000YRJV,0P0001A2RI,,,,
HONGDE Vision Return mix,1500,F00000W176,0P00016BVS,,,,
HONGDE YuHe Secs Pure Bond A,2736,F00000XUFL,0P00018SN3,,,,
HONGDE YuHe Secs Pure Bond C,2737,F00000XUFM,0P00018SNR,,,,
HONGDE YuKang Bd A,2738,F00000X7MP,0P000180P1,,,,
HONGDE YuKang Bd C,2739,F00000X7MQ,0P000180P2,,,,
HONGDE YuRong Secs Pure Bond A,2734,F00000XJGJ,0P00018EIB,,,,
HONGDE YuRong Secs Pure Bond C,2735,F00000XJGM,0P00018EIE,,,,
HONGDE Yutai Bd A,2138,F00000WM67,0P000173ZV,,,,
HONGDE Yutai Bd C,2139,F00000WM68,0P000173ZW,,,,
HONGDE YuXiang Bd A,2742,F00000XWWC,0P00018VUW,,,,
HONGDE YuXiang Bd C,2743,F00000XWWD,0P00018VUX,,,,
HONGDE ZhenYuan Return Alloc,5395,F000010A8K,0P0001CZCK,,,,
HONGDE ZhiYuan Alloc A,4965,F00000ZCM1,0P0001BFFO,,,,
HONGDE ZhiYuan Alloc C,4966,F00000ZCM2,0P0001BFFP,,,,
Hongta RRBao MMt Fd A,2709,F00000X6P0,0P00017ZB6,,,,
Hongta RRBao MMt Fd B,2710,F00000X6P1,0P00017ZB7,,,,
Hongta Shenghong Flx Alloc A,6547,F000011E0X,0P0001EVBB,,,,
Hongta Shenghong Flx Alloc C,6548,F000011E0Y,0P0001EVBC,,,,
Hongta Shengjin New power mix A,1283,F00000VUHC,0P000162ZA,,,,
Hongta Shengjin New power mix C,1284,F00000VUHD,0P000162ZB,,,,
Hongta ShengLong Flx Alloc A,2717,F000010NMD,0P0001DINA,,,,
Hongta ShengLong Flx Alloc C,2718,F000010NME,0P0001DINB,,,,
Hongta Shengshi Puyi Alloc Fd,743,F00000U43J,0P00013WQO,,,,
Hongta ShengTong Alloc A,5231,F00000ZP6C,0P0001C171,,,,
Hongta ShengTong Alloc C,5232,F00000ZP6D,0P0001C172,,,,
Hongta WenJian Return Alloc A,2023,F00000YJJ7,0P00019RV8,,,,
Hongta WenJian Return Alloc C,2024,F00000YJJ8,0P00019RV9,,,,
HonyHorizon State-own Trans Upgr Alloc,6369,F000011814,0P0001ENGX,,,,
HORIZON Asset rotation Alloc,5360,F00000ZREH,0P0001C8R1,,,,
HORIZON CSI300 Enhanced Idx A,3884,F000010QYE,0P0001DX7U,,,,
HORIZON CSI300 Enhanced Idx C,3885,F000010QYF,0P0001DX7V,,,,
HORIZON FengHeng Alloc A,3845,F00000YE0F,0P00019K21,,,,
HORIZON FengHeng Alloc C,3846,F00000YE0G,0P00019K22,,,,
HORIZON FengHua Alloc A,3854,F00000YBR5,0P00019GV9,,,,
HORIZON FengHua Alloc C,3855,F00000YBR6,0P00019GVA,,,,
HORIZON FengLi Alloc A,3886,F00000Y95N,0P00019C5G,,,,
HORIZON FengLi Alloc C,3887,F00000Y95O,0P00019C5H,,,,
HORIZON FengRong Alloc A,3684,F00000Y77M,0P000198X8,,,,
HORIZON FengRong Alloc C,3685,F00000Y77O,0P000198XA,,,,
HORIZON FengYi Alloc A,4560,F00000YXM9,0P0001AFDO,,,,
HORIZON FengYi Alloc C,4561,F00000YXMA,0P0001AFDP,,,,
HORIZON FengYu Alloc A,4558,F00000YVZ0,0P0001ACCT,,,,
HORIZON FengYu Alloc C,4559,F00000YVZ1,0P0001ACCU,,,,
HORIZON FengZe Alloc A,3889,F00000YCK8,0P00019IE7,,,,
HORIZON FengZe Alloc C,3890,F00000YCK9,0P00019IE8,,,,
HORIZON Grow Sel Flxbl Alloc A,5550,F00000ZZJB,0P0001CINE,,,,
HORIZON Grow Sel Flxbl Alloc C,5551,F00000ZZJC,0P0001CINF,,,,
HORIZON JiaHui Pure Bd,3742,F00000Y6L9,0P0001985J,,,,
HORIZON JiaYu Pure Bd,3891,F00000Y7CP,0P0001992R,,,,
HORIZON JiaYuan Pure Bd,3888,F00000Y9LP,0P00019DXY,,,,
HORIZON Multi-strategy Alloc A,5109,F00000ZO40,0P0001BV7C,,,,
HORIZON Multi-strategy Alloc C,5110,F00000ZO41,0P0001BV7D,,,,
HORIZON Quant Sel Alloc A,5599,F000010NAA,0P0001DI8T,,,,
HORIZON Quant Sel Alloc C,5600,F000010NAB,0P0001DI8U,,,,
HORIZON QuDong Eng Eq A,5628,F0000109PL,0P0001CXPS,,,,
HORIZON QuDong Eng Eq C,5629,F0000109PM,0P0001CXPT,,,,
HORIZON Short Bd A,6519,F000011BGB,0P0001ESJ5,,,,
HORIZON Short Bd C,6520,F000011BGC,0P0001ESJ6,,,,
HORIZON Short Bd E,6521,F000011BGD,0P0001ESJ7,,,,
HORIZON Wenyu Bd,5212,F00000ZX9A,0P0001CG0D,,,,
Hotland ChuangXin MMKT A,4967,F00000ZAZK,0P0001BDHR,,,,
Hotland ChuangXin MMKT B,4968,F00000ZAZL,0P0001BDHS,,,,
Hotland ChuangXin YouChun MMKt A,5150,F00000ZG3C,0P0001BK1Z,,,,
Hotland ChuangXin YouChun MMKt B,5151,F00000ZG3D,0P0001BK20,,,,
Hotland Enhanced Income Bd A,6061,F000010P6R,0P0001DKGN,,,,
Hotland Enhanced Income Bd C,6064,F000010P6S,0P0001DKGO,,,,
Hotland Innovation New Indl Alloc,1753,F00000W5WB,0P00016I8W,,,,
Hotland Innovation Reform Div Alloc Fd,2250,F00000WPWZ,0P0001785Q,,,,
Hotland Innovation Technology Eq,6265,F000010XZ5,0P0001EBV7,,,,
HSBC Jintrust 2016 Lifecycle Fund,540001,F0HKG06TD7,0P00007KLQ,,,,
HSBC Jintrust 2026 Lifecycle Fund,540004,F00000214X,0P0000GBEA,,,,
HSBC Jintrust Carbon Awareness Equity Fd,540008,F00000HBVD,0P0000NX49,,,,
HSBC Jintrust China A Vol Focus Eq A,2334,F00000WTBA,0P00017CYC,,,,
HSBC Jintrust China A Vol Focus Eq C,2335,F00000WTBB,0P00017CYD,,,,
HSBC Jintrust China Consumption Equity,540009,F00000JYW3,0P0000Q720,,,,
HSBC Jintrust China Manufacturing Eq A,1643,F00000W8R8,0P00016LM0,,,,
HSBC Jintrust China Manufacturing Eq C,1644,F00000W8R9,0P00016LM1,,,,
HSBC Jintrust China Technology Equity,540010,F00000MK40,0P0000TITD,,,,
HSBC Jintrust Dragon Growth Equity Fund,540002,F0HKG06YIN,0P00007KN5,,,,
HSBC Jintrust Dual Core Multi-Asset A,849,F00000UMMA,0P00014IRN,,,,
HSBC Jintrust Dual Core Multi-Asset C,850,F00000UMMB,0P00014IRO,,,,
HSBC Jintrust Dynamic Strategy A,540003,F0HKG070NP,0P00008XG2,,,,
HSBC Jintrust HS CHN A Idstry Top Idx A,540012,F00000O7E9,0P0000W2YB,,,,
HSBC Jintrust HS CHN A Idstry Top Idx C,1149,F00000VKMJ,0P00015OCM,,,,
HSBC Jintrust Large Cap Equity A,540006,F000003T14,0P0000KBYA,,,,
HSBC Jintrust Money Market Fd Class A,540011,F00000N2BB,0P0000U8BE,,,,
HSBC Jintrust Money Market Fd Class B,541011,F00000N2BC,0P0000U8BF,,,,
HSBC Jintrust New Engine Multi-Asset,965,F00000V83Q,0P0001584K,,,,
HSBC Jintrust Pearl River Delt reg Alloc,4351,F00000YVYV,0P0001ACCO,,,,
HSBC Jintrust SHS Equity A,2332,F00000XUFR,0P00018SNA,,,,
HSBC Jintrust SHS Equity C,2333,F00000XUFS,0P00018SNB,,,,
HSBC Jintrust Small/mid-ca Equity Fund,540007,F000005GWY,0P0000M7W2,,,,
HSBC Jintrust Stable Income Bond Fd A,540005,F000002BR9,0P0000IPV6,,,,
HSBC Jintrust Stable Income Bond Fd C,541005,F00000MIXB,0P0000TGYA,,,,
HSBCJintrust Value Eq,4350,F000011BGE,0P0001ESJ8,,,,
HSQH HK Divide Volati Index,5702,F00001076I,0P0001CT2J,,,,
HTBX BaoXin Stra Select Alloc A,5169,F00000ZOC3,0P0001BVHB,,,,
HTBX BaoXin Stra Select Alloc C,5170,F00000ZOC4,0P0001BVHC,,,,
HTBX BaoXing MMKT Fd A,4493,F00000YSDY,0P0001A3YL,,,,
HTBX BaoXing MMKT Fd B,4494,F00000YSDZ,0P0001A3YM,,,,
HTBX Baoxing Research Sel Flx Alloc A,6385,F000011CZB,0P0001EU2N,,,,
HTBX Baoxing Research Sel Flx Alloc C,6386,F000011CZC,0P0001EU2O,,,,
HTBX Growth Selection Alloc A,5904,F000010FR5,0P0001D8QC,,,,
HTBX Growth Selection Alloc C,5905,F000010FR6,0P0001D8QD,,,,
HTBX JiNianFeng Alloc A,4374,F00000YK87,0P00019SO3,,,,
HTBX JiNianFeng Alloc C,4375,F00000YK88,0P00019SO4,,,,
HTBX ZunHe Bd A,5159,F00000ZM8Q,0P0001BSWH,,,,
HTBX ZunHe Bd C,5160,F00000ZM8R,0P0001BSWI,,,,
HTBX Zunli Bd A,5908,F000010IHG,0P0001DCPV,,,,
HTBX Zunli Bd C,5909,F000010IHH,0P0001DCPW,,,,
Hua An Credit Seasons Red Bond Fd A,40026,F00000NBS5,0P0000UN6G,,,,
Hua An Credit Seasons Red Bond Fd C,6015,F000010I2F,0P0001DC1S,,,,
Hua An Dynamic Flexible Alloc Mixed,40015,F000005HQL,0P0000MNJX,,,,
Hua An Greater China Upgrade Stk QDII Fd,40021,F00000MC1S,0P0000SVER,,,,
Hua An Hong Kong Selection Stock QDII Fd,40018,F00000JNY8,0P0000PPFK,,,,
Hua An Industry Wheel Moving Stock Fd,40016,F00000H36M,0P0000NNCB,,,,
Hua An NewSilu Theme Eq,1104,F00000VFRQ,0P00015I8I,,,,
Hua An SSE Leading Enterprise ETF Fdr,40190,F00000JXPQ,0P0000Q5NT,,,,
Hua An Stable Income Bond Fd A,2534,F00000WZV4,0P00017NDC,,,,
Hua An Stable Income Bond Fd C,40019,F00000LIKG,0P0000RROK,,,,
Hua An SZSE 300 Index Fund(LOF),160415,F00000MPYQ,0P0000TQYP,,,,
Hua An Technology Power Investment Fund,40025,F00000NC8X,0P0000UNXI,,,,
Hua An Upgrade Theme Stock Fd,40020,F00000M886,0P0000SO52,,,,
Huaan 180 ETF Feeder,40180,F000003ZYY,0P0000KW9K,,,,
Huaan AnFu Gtd Bal A,2953,F00000XINQ,0P00018DN3,,,,
Huaan AnFu Gtd Bal C,2954,F00000XINR,0P00018DN4,,,,
Huaan Anhua Flx Alloc,2350,F000010Y1G,0P0001EBXI,,,,
Huaan AnJin Gtd Bal,2768,F00000XAPV,0P000184G0,,,,
Huaan Ankang Flx Alloc A,2363,F000010UEF,0P0001E1ID,,,,
Huaan Ankang Flx Alloc C,2364,F000010UEG,0P0001E1IE,,,,
Huaan Anpu Bd A,6337,F000010ZL6,0P0001EDWI,,,,
Huaan Anpu Bd C,6338,F000010ZL7,0P0001EDWJ,,,,
Huaan AnRui Bd A,5531,F0000105RA,0P0001CR9K,,,,
Huaan AnRui Bd C,5532,F0000105RB,0P0001CR9L,,,,
HuaAn Anshun Flexible Alloc Fd,519909,F00000TFGE,0P00013266,,,,
Huaan Anxi Flx Alloc A,2398,F000011EC8,0P0001EVP8,,,,
Huaan Anxi Flx Alloc C,2399,F000011EC9,0P0001EVP9,,,,
Huaan Anxiang Flexible Alloc Fd,708,F00000V5OC,0P000154UP,,,,
HuaAn Anxin Consumer&Service Sector Fund,519002,F00000PYM8,0P0000YVK0,,,,
Huaan Anyi Flxbl Alloc,1905,F000010IZR,0P0001DDBE,,,,
Huaan Baoli Allocation Fund,40004,F0HKG05VRH,0P00007KEJ,,,,
Huaan CES HK Sele 100 ETF Fdr A,5813,F000010EA3,0P0001D5UJ,,,,
Huaan CES HK Sele 100 ETF Fdr C,5814,F000010EA4,0P0001D5UK,,,,
HuaAn Converse Tactics Fund,40035,F00000OKST,0P0000WI7B,,,,
HuaAn Convertible and Credit Bond Fund A,149,F00000PX2O,0P0000YS29,,,,
HuaAn Convertible and Credit Bond Fund C,150,F00000PX2P,0P0000YS2A,,,,
HuaAn Convertible Bond Fd A,40022,F00000MEZZ,0P0000T39A,,,,
HuaAn Convertible Bond Fd B,40023,F00000MF00,0P0000T39B,,,,
Huaan Core Advantage,40011,F0000026MZ,0P0000I2HW,,,,
HuaAn CSI 300 Enhance Fd A,312,F00000QDH3,0P0000ZEF5,,,,
HuaAn CSI 300 Enhance Fd C,313,F00000QDH4,0P0000ZEF6,,,,
HuaAn CSI 300 Index Classified Fund,160417,F00000OBCG,0P0000W9CH,,,,
HuaAn CSI 300 Index Classified Fund - A,150104,F00000OBCH,0P0000W9CI,,,,
HuaAn CSI 300 Index Classified Fund - B,150105,F00000OBCI,0P0000W9CJ,,,,
HuaAn CSI Bank Index,160418,F00000VUGZ,0P000162YX,,,,
HuaAn CSI Bank Index A,150299,F00000VUH0,0P000162YY,,,,
HuaAn CSI Bank Index B,150300,F00000VUH1,0P000162YZ,,,,
HuaAn CSI DingXiang ZF Event Index(LOF),160422,F00000YJA4,0P00019RFE,,,,
HuaAn CSI Fully Secs Idx,160419,F00000VUH2,0P000162Z0,,,,
HuaAn CSI Fully Secs Idx A,150301,F00000VUH3,0P000162Z1,,,,
HuaAn CSI Fully Secs Idx B,150302,F00000VUH4,0P000162Z2,,,,
HuaAn CSI Medican Segmentation ETF Fdr A,373,F00000UMX3,0P00014J5T,,,,
HuaAn CSI Medican Segmentation ETF Fdr C,376,F00000UMX4,0P00014J5U,,,,
Huaan DaAnQuan Theme Alloc,2181,F00000Z9O6,0P0001BBWN,,,,
Huaan DingFeng Bd,3847,F00000Y6LA,0P0001985K,,,,
Huaan Dingyi Bd A,5709,F000011EE7,0P0001EVRS,,,,
Huaan Dingyi Bd C,6554,F000011EE8,0P0001EVRT,,,,
HuaAn Ecology Priority Equity Fd,294,F00000QLTV,0P0000ZT7Z,,,,
HuaAn Enhanced Credit Bond fund,40045,F00000P8QV,0P0000XPD6,,,,
HuaAn Event-driven Strategy Mix,2179,F00000Y4IH,0P000195GY,,,,
Huaan Fuli Cash Fund A,40003,F0HKG05VQT,0P00007KFX,,,,
Huaan Fuli Cash Fund B,41003,F000005MK1,0P0000MXI7,,,,
HuaAn GEM 50 Idx Classif Fd Index,160420,F00000VZ2W,0P0001696H,,,,
HuaAn GEM 50 Idx Classif Fd Index A,150303,F00000VZ2Y,0P0001696J,,,,
HuaAn GEM 52 Idx Classif Fd Index B,150304,F00000VZ2Z,0P0001696L,,,,
Huaan Global dollar Inc Bd QDII A CNH,2391,F00000WVW1,0P00017IG4,,,,
Huaan Global dollar Inc Bd QDII A USD,2392,F00000WVW2,0P00017IG5,,,,
Huaan Global dollar Inc Bd QDII C CNH,2393,F00000WVWA,0P00017IGD,,,,
Huaan Global dollr copn Bd QDII A CNH,2426,F00000X7B6,0P000180A9,,,,
Huaan Global dollr copn Bd QDII A USD,2427,F00000X7BB,0P000180AE,,,,
Huaan Global dollr copn Bd QDII C CNH,2429,F00000X7BC,0P000180AF,,,,
HuaAn Global Leading DAX ETF Fdr QDII,614,F00000TVW1,0P00013MV8,,,,
Huaan Global Stable Fd (QDII-FOF) A,5440,F000010GTV,0P0001DAP5,,,,
Huaan Global Stable Fd (QDII-FOF) C,5441,F000010GTW,0P0001DAP6,,,,
HuaAn Gold ETF Feeder Fd A,216,F00000Q6CK,0P0000Z5JW,,,,
HuaAn Gold ETF Feeder Fd C,217,F00000Q6DG,0P0000Z5MI,,,,
Huaan Hongli Equity Fund,40005,F0HKG06YQJ,0P00007KMZ,,,,
Huaan Hongli Selection Alloc,5521,F00000ZXMP,0P0001CGEV,,,,
HuaAn Huicaitong MMkt Fund,709,F00000TUY8,0P00013LKJ,,,,
Huaan Innovation Fund,40001,F0HKG05VRW,0P00007KGI,,,,
HuaAn Intelligent Set Theme Eq,1072,F00000VISC,0P00015MAC,,,,
HuaAn IOT Theme Equity Fd,1028,F00000VAOH,0P00015BIK,,,,
HuaAn Liquidity Money Market Fund A,40038,F00000P0Z1,0P0000XBWY,,,,
HuaAn Liquidity Money Market Fund B,40039,F00000P0Z2,0P0000XBWZ,,,,
HuaAn Liquidity Money Market Fund H,511600,F00000XO3N,0P00018LFA,,,,
HuaAn medium Internet mix,1071,F00000VQ0V,0P00015WGK,,,,
Huaan Mid/Small-Cap Fund,40007,F0HKG06ZMP,0P00008DUD,,,,
Huaan MSCI China A ETF Fdr A,5747,F000010YOP,0P0001ECUP,,,,
Huaan MSCI China A ETF Fdr C,5748,F000010YOQ,0P0001ECUQ,,,,
Huaan MSCI China A Index,40002,F0HKG05VRE,0P00007KGA,,,,
HuaAn NASDAQ 100 Id Fd QDII USD Exchange,40048,F00000Q0FR,0P0000YXTC,,,,
HuaAn NASDAQ 100 Index Fd QDII RMB,40046,F00000Q0FP,0P0000YXTA,,,,
HuaAn NASDAQ 100 Index Fd QDII USD Cash,40047,F00000Q0FQ,0P0000YXTB,,,,
Huaan New Chance Flxbl Alloc,1282,F000010MJZ,0P0001DHBC,,,,
HuaAn New Drive Flexible Alloc Fd,1139,F00000VH20,0P00015JL7,,,,
HuaAn New Economy of Great Power Eq Fd,549,F00000SX3B,0P00012CW6,,,,
HuaAn New Energy Flexible-Cfigr Bal Fd,590,F00000T1FM,0P00012I48,,,,
HuaAn New FengLi Flexible Alloc A,3803,F00000YCBN,0P00019HX7,,,,
HuaAn New FengLi Flexible Alloc C,3804,F00000YCBO,0P00019HX8,,,,
HuaAn New HengLi Alloc A,3805,F00000Y6TI,0P000198EF,,,,
HuaAn New HengLi Alloc C,3806,F00000Y6TL,0P000198EI,,,,
Huaan New Return Flexible Fd,1311,F00000VSOJ,0P000160TG,,,,
Huaan New RuiLi Alloc A,3797,F00000Y6DE,0P000197VY,,,,
Huaan New RuiLi Alloc C,3798,F00000Y6DF,0P000197VZ,,,,
