MSCI Index Code,BBG Ticker,Bloomberg Index Name,Size,Style,Variant,Currency,Extra Info
105827,MGLDEC,MSCI Growth EAFE & Canada Local,Standard,Growth,Price,Local,
105827,MGUDEC,MSCI Growth EAFE & Canada USD,Standard,Growth,Price,USD,
105827,NDUGEC,MSCI Daily TR Net Growth EAFE & Canada USD,Standard,Growth,Net,USD,
105827,NLDGEC,MSCI Daily TR Net Growth EAFE & Canada Local,Standard,Growth,Net,Local,
105828,GDLVEC,MSCI Daily TR Gross Value EAFE & Canada Local,Standard,Value,Gross,Local,
105828,GDUVEC,MSCI Daily TR Gross Value EAFE & Canada USD,Standard,Value,Gross,USD,
105828,MVLDEC,MSCI Value EAFE & Canada Local,Standard,Value,Price,Local,
105828,MVUDEC,MSCI Value EAFE & Canada USD,Standard,Value,Price,USD,
105828,NDLVEC,MSCI Daily TR Net Value EAFE & Canada Local,Standard,Value,Net,Local,
105828,NDUVEC,MSCI Daily TR Net Value EAFA & Canada USD,Standard,Value,Net,USD,
105829,GDLGEAFX,MSCI Daily TR Gross Growth EAFE Ex UK Local,Standard,Growth,Gross,Local,
105829,GDUGEAFX,MSCI Daily TR Gross Growth EAFE Ex UK USD,Standard,Growth,Gross,USD,
105829,MGLDEAFX,MSCI Growth EAFE Ex UK Local,Standard,Growth,Price,Local,
105829,MGUDEAFX,MSCI Growth EAFE Ex UK USD,Standard,Growth,Price,USD,
105829,NDUGEAFX,MSCI Daily TR Net Growth EAFE Ex UK USD,Standard,Growth,Net,USD,
105829,NLDGEAFX,MSCI Daily TR Net Growth EAFE Ex UK Local,Standard,Growth,Net,Local,
105830,GDLVEAFX,MSCI Daily TR Gross Value EAFE Ex UK Local,Standard,Value,Gross,Local,
105830,GDUVEAFX,MSCI Daily TR Gross Value EAFE Ex UK USD,Standard,Value,Gross,USD,
105830,MVLDEAFX,MSCI Value EAFE Ex UK Local,Standard,Value,Price,Local,
105830,MVUDEAFX,MSCI Value EAFE Ex UK USD,Standard,Value,Price,USD,
105830,NDLVEAFX,MSCI Daily TR Net Value EAFE Ex UK Local,Standard,Value,Net,Local,
105830,NDUVEAFX,MSCI Daily TR Net Value EAFE Ex UK USD,Standard,Value,Net,USD,
105831,GDLGEAFF,MSCI Daily TR Gross Growth EAFE Free Local,Standard,Growth,Gross,Local,
105831,GDUGEAFF,MSCI Daily TR Gross Growth EAFE Free USD,Standard,Growth,Gross,USD,
105831,MGLDEAFF,MSCI Growth EAFE Free Local,Standard,Growth,Price,Local,
105831,MGUDEAFF,MSCI Growth EAFE Free USD,Standard,Growth,Price,USD,
105831,NDUGEAFF,MSCI Daily TR Net Growth EAFE Free USD,Standard,Growth,Net,USD,
105831,NLDGEAFF,MSCI Daily TR Net Growth EAFE Free Local,Standard,Growth,Net,Local,
105832,GDLVEAFF,MSCI Daily TR Gross Value EAFE Free Local,Standard,Value,Gross,Local,
105832,GDUVEAFF,MSCI Daily TR Gross Value EAFE Free USD,Standard,Value,Gross,USD,
105832,MVLDEAFF,MSCI Value EAFE Free Local,Standard,Value,Price,Local,
105832,MVUDEAFF,MSCI Value EAFE Free USD,Standard,Value,Price,USD,
105832,NDLVEAFF,MSCI Daily TR Net Value EAFE Free Local,Standard,Value,Net,Local,
105832,NDUVEAFF,MSCI Daily TR Net Value EAFE Free USD,Standard,Value,Net,USD,
105833,GDLGEAFE,MSCI Daily TR Gross Growth EAFE Local,Standard,Growth,Gross,Local,
105833,GDUGEAFE,MSCI Daily TR Gross Growth EAFE USD,Standard,Growth,Gross,USD,
105833,MGLDEAFE,MSCI Growth EAFE Local,Standard,Growth,Price,Local,
105833,MGUDEAFE,MSCI Growth EAFE USD,Standard,Growth,Price,USD,
105833,NDUGEAFE,MSCI Daily TR Net Growth EAFE USD,Standard,Growth,Net,USD,
105833,NLDGEAFE,MSCI Daily TR Net Growth EAFE Local,Standard,Growth,Net,Local,
105834,GDLVEAFE,MSCI Daily TR Gross Value EAFE Local,Standard,Value,Gross,Local,
105834,GDUVEAFE,MSCI Value Daily TR Gross Europe Asia Far East USD,Standard,Value,Gross,USD,
105834,MVLDEAFE,MSCI Value EAFE Local,Standard,Value,Price,Local,
105834,MVUDEAFE,MSCI Value EAFE USD,Standard,Value,Price,USD,
105834,NDLVEAFE,MSCI Daily TR Net Value EAFE Local,Standard,Value,Net,Local,
105834,NDUVEAFE,MSCI Daily TR Net Value EAFE USD,Standard,Value,Net,USD,
105835,GDLGEASE,MSCI Daily TR Gross Growth EASEA Local,Standard,Growth,Gross,Local,
105835,GDUGEASE,MSCI Daily TR Gross Growth EASEA USD,Standard,Growth,Gross,USD,
105835,MGLDEASE,MSCI Growth EASEA Local,Standard,Growth,Price,Local,
105835,MGUDEASE,MSCI Growth EASEA USD,Standard,Growth,Price,USD,
105835,NDUGEASE,MSCI Daily TR Net Growth EASEA USD,Standard,Growth,Net,USD,
105835,NLDGEASE,MSCI Daily TR Net Growth EASEA EAFE Ex Japan Local,Standard,Growth,Net,Local,
105836,GDLVEASE,MSCI Daily TR Gross Value EASEA Local,Standard,Value,Gross,Local,
105836,GDUVEASE,MSCI Daily TR Gross Value EASEA USD,Standard,Value,Gross,USD,
105836,MVLDEASE,MSCI Value EASEA Local,Standard,Value,Price,Local,
105836,MVUDEASE,MSCI Value EASEA USD,Standard,Value,Price,USD,
105836,NDLVEASE,MSCI Daily TR Net Value EASEA Local,Standard,Value,Net,Local,
105836,NDUVEASE,MSCI Daily TR Net Value EASEA USD,Standard,Value,Net,USD,
105837,GDLGE15X,MSCI Daily TR Gross Growth Europe Ex UK Local,Standard,Growth,Gross,Local,
105837,GDUGE15X,MSCI Daily TR Gross Growth Europe Ex UK USD,Standard,Growth,Gross,USD,
105837,MGLDE15X,MSCI Growth Europe Ex UK Local,Standard,Growth,Price,Local,
105837,MGUDE15X,MSCI Growth Europe Ex UK USD,Standard,Growth,Price,USD,
105837,NDUGE15X,MSCI Daily TR Net Growth Europe Ex UK USD,Standard,Growth,Net,USD,
105837,NLDGE15X,MSCI Daily TR Net Growth Europe Ex UK Local,Standard,Growth,Net,Local,
105838,GDLVE15X,MSCI Daily TR Gross Value Europe Ex UK Local,Standard,Value,Gross,Local,
105838,GDUVE15X,MSCI Daily TR Gross Value Europe Ex UK USD,Standard,Value,Gross,USD,
105838,MVLDE15X,MSCI Value Europe Ex UK Local,Standard,Value,Price,Local,
105838,MVUDE15X,MSCI Value Europe Ex UK USD,Standard,Value,Price,USD,
105838,NDLVE15X,MSCI Daily TR Net Value Europe Ex UK Local,Standard,Value,Net,Local,
105838,NDUVE15X,MSCI Daily TR Net Value Europe Ex UK USD,Standard,Value,Net,USD,
105843,GDLGE15,MSCI Daily TR Gross Growth Europe Local,Standard,Growth,Gross,Local,
105843,GDUGE15,MSCI Daily TR Gross Growth Europe USD,Standard,Growth,Gross,USD,
105843,MGLDE15,MSCI Growth Europe Local,Standard,Growth,Price,Local,
105843,MGUDE15,MSCI Growth Europe USD,Standard,Growth,Price,USD,
105843,MSGEUNGR,MSCI Europe Growth Daily EUR TR Growth EUR,Standard,Growth,Gross,EUR,
105843,MSGEUNTR,MSCI Europe Growth Daily EUR TR Net EUR,Standard,Growth,Net,EUR,
105843,MSGEUR,MSCI Europe Growth Daily EUR,Standard,Growth,Price,EUR,
105843,NDUGE15,MSCI Daily TR Net Growth Europe USD,Standard,Growth,Net,USD,
105843,NLDGE15,MSCI Daily TR Net Growth Europe Local,Standard,Growth,Net,Local,
105844,GDLVE15,MSCI Daily TR Gross Value Europe Local,Standard,Value,Gross,Local,
105844,GDUVE15,MSCI Daily TR Gross Value Europe USD,Standard,Value,Gross,USD,
105844,MSVEUNGR,MSCI Europe Daily Value EUR TR Gross EUR,Standard,Value,Gross,EUR,
105844,MSVEUNTR,MSCI Europe Daily Value EUR TR Net EUR,Standard,Value,Net,EUR,
105844,MSVEUR,MSCI Europe Daily Value EUR,Standard,Value,Price,EUR,
105844,MVLDE15,MSCI Value Europe Local,Standard,Value,Price,Local,
105844,MVUDE15,MSCI Value Europe USD,Standard,Value,Price,USD,
105844,NDLVE15,MSCI Daily TR Net Value Europe Local,Standard,Value,Net,Local,
105844,NDUVE15,MSCI Daily TR Net Value Europe USD,Standard,Value,Net,USD,
105845,DLGAFEF,MSCI Daily TR Growth Gross Far East Free Local,Standard,Growth,Gross,Local,
105845,DUGAFEF,MSCI Daily TR Growth Gross Far East Free USD,Standard,Growth,Gross,USD,
105845,MGLAFEF,MSCI Growth Far East Free Local,Standard,Growth,Price,Local,
105845,MGUAFEF,MSCI Growth Far East Free USD,Standard,Growth,Price,USD,
105845,NAGLFEF,MSCI Daily TR Net Growth Far East Free Local,Standard,Growth,Net,Local,
105845,NAGUFEF,MSCI Daily TR Net Growth Far East Free USD,Standard,Growth,Net,USD,
105846,DLVAFEF,MSCI Daily TR Value Gross Far East Free Local,Standard,Value,Gross,Local,
105846,DUVAFEF,MSCI Daily TR Value Gross Far East Free USD,Standard,Value,Gross,USD,
105846,MVLAFEF,MSCI Value Far East Free Local,Standard,Value,Price,Local,
105846,MVUAFEF,MSCI Value Far East Free USD,Standard,Value,Price,USD,
105846,NAVLFEF,MSCI Daily TR Net Value Far East Free Local,Standard,Value,Net,Local,
105846,NAVUFEF,MSCI Daily TR Net Value Far East Free USD,Standard,Value,Net,USD,
105847,DLGAFE,MSCI Daily TR Growth Gross Far East Local,Standard,Growth,Gross,Local,
105847,DUGAFE,MSCI Daily TR Growth Gross Far East USD,Standard,Growth,Gross,USD,
105847,MGLAFE,MSCI Growth Far East Local,Standard,Growth,Price,Local,
105847,MGUAFE,MSCI Growth Far East USD,Standard,Growth,Price,USD,
105847,NAGLFE,MSCI Daily TR Net Growth Far East Local,Standard,Growth,Net,Local,
105847,NAGUFE,MSCI Daily TR Net Growth Far East USD,Standard,Growth,Net,USD,
105848,DLVAFE,MSCI Daily TR Value Gross Far East Local,Standard,Value,Gross,Local,
105848,DUVAFE,MSCI Daily TR Value Gross Far East USD,Standard,Value,Gross,USD,
105848,MVLAFE,MSCI Value Far East Local,Standard,Value,Price,Local,
105848,MVUAFE,MSCI Value Far East USD,Standard,Value,Price,USD,
105848,NAVLFE,MSCI Daily TR Net Value Far East Local,Standard,Value,Net,Local,
105848,NAVUFE,MSCI Daily TR Net Value Far East USD,Standard,Value,Net,USD,
105849,GDLGKOK,MSCI Daily TR Gross Growth Kokusai Japan Local,Standard,Growth,Gross,Local,
105849,GDUGKOK,MSCI Daily TR Gross Growth Kokusai USD,Standard,Growth,Gross,USD,
105849,MGLDKOK,MSCI Growth Kokusai Local,Standard,Growth,Price,Local,
105849,MGUDKOK,MSCI Growth Kokusai USD,Standard,Growth,Price,USD,
105849,NDUGKOK,MSCI Daily TR Net Growth Kokusai USD,Standard,Growth,Net,USD,
105849,NLDGKOK,MSCI Daily TR Net Growth Kokusai Local,Standard,Growth,Net,Local,
105850,GDLVKOK,MSCI Daily TR Gross Value Kokusai Local,Standard,Value,Gross,Local,
105850,GDUVKOK,MSCI Daily TR Gross Value Kokusai USD,Standard,Value,Gross,USD,
105850,MVLDKOK,MSCI Value Kokusai Local,Standard,Value,Price,Local,
105850,MVUDKOK,MSCI Value Kokusai USD,Standard,Value,Price,USD,
105850,NDLVKOK,MSCI Daily TR Net Value Kokusai Local,Standard,Value,Net,Local,
105850,NDUVKOK,MSCI Daily TR Net Value Kokusai USD,Standard,Value,Net,USD,
105853,GDLGNC,MSCI Daily TR Gross Growth Nordic Countries Local,Standard,Growth,Gross,Local,
105853,GDUGNC,MSCI Daily TR Gross Growth Nordic Countries USD,Standard,Growth,Gross,USD,
105853,MGLDNC,MSCI Growth Nordic Countries Local,Standard,Growth,Price,Local,
105853,MGUDNC,MSCI Growth Nordic Countries USD,Standard,Growth,Price,USD,
105853,NDUGNC,MSCI Daily TR Net Growth Nordic Countries USD,Standard,Growth,Net,USD,
105853,NLDGNC,MSCI Daily TR Net Growth Nordic Countries Local,Standard,Growth,Net,Local,
105854,GDLVNC,MSCI Daily TR Gross Value Nordic Countries Local,Standard,Value,Gross,Local,
105854,GDUVNC,MSCI Daily TR Gross Value Nordic Countries USD,Standard,Value,Gross,USD,
105854,MVLDNC,MSCI Value Nordic Countries Local,Standard,Value,Price,Local,
105854,MVUDNC,MSCI Value Nordic Countries USD,Standard,Value,Price,USD,
105854,NDLVNC,MSCI Daily TR Net Value Nordic Countries Local,Standard,Value,Net,Local,
105854,NDUVNC,MSCI Daily TR Net Value Nordic Countries USD,Standard,Value,Net,USD,
105855,GDLGNA,MSCI Daily TR Gross Growth North America Local,Standard,Growth,Gross,Local,
105855,GDUGNA,MSCI Daily TR Gross Growth North America USD,Standard,Growth,Gross,USD,
105855,MGLDNA,MSCI Growth North America Local,Standard,Growth,Price,Local,
105855,MGUDNA,MSCI Growth North America USD,Standard,Growth,Price,USD,
105855,NDUGNA,MSCI Daily TR Net Growth North America USD,Standard,Growth,Net,USD,
105855,NLDGNA,MSCI Daily TR Net Growth North America Local,Standard,Growth,Net,Local,
105856,GDLVNA,MSCI Daily TR Gross Value North America Local,Standard,Value,Gross,Local,
105856,GDUVNA,MSCI Daily TR Gross Value North America USD,Standard,Value,Gross,USD,
105856,MVLDNA,MSCI Value North America Local,Standard,Value,Price,Local,
105856,MVUDNA,MSCI Value North America USD,Standard,Value,Price,USD,
105856,NDLVNA,MSCI Daily TR Net Value North America Local,Standard,Value,Net,Local,
105856,NDUVNA,MSCI Daily TR Net Value North America USD,Standard,Value,Net,USD,
105857,DLGAPXJ,MSCI Daily TR Growth Gross Pacific Ex Japan Local,Standard,Growth,Gross,Local,
105857,DUGAPXJ,MSCI Daily TR Growth Gross Pacific Ex Japan USD,Standard,Growth,Gross,USD,
105857,MGLAPXJ,MSCI Growth Pacific Ex Japan Local,Standard,Growth,Price,Local,
105857,MGUAPXJ,MSCI Growth Pacific Ex Japan USD,Standard,Growth,Price,USD,
105857,NAGLPXJ,MSCI Daily TR Net Growth Pacific Ex Japan Local,Standard,Growth,Net,Local,
105857,NAGUPXJ,MSCI Daily TR Net Growth Pacific Ex Japan USD,Standard,Growth,Net,USD,
105858,DLVAPXJ,MSCI Daily TR Value Gross Pacific Ex Japan Local,Standard,Value,Gross,Local,
105858,DUVAPXJ,MSCI Daily TR Value Gross Pacific Ex Japan USD,Standard,Value,Gross,USD,
105858,MVLAPXJ,MSCI Value Pacific Ex Japan Local,Standard,Value,Price,Local,
105858,MVUAPXJ,MSCI Value Pacific Ex Japan USD,Standard,Value,Price,USD,
105858,NAVLPXJ,MSCI Daily TR Net Value Pacific Ex Japan Local,Standard,Value,Net,Local,
105858,NAVUPXJ,MSCI Daily TR Net Value Pacific Ex Japan USD,Standard,Value,Net,USD,
105859,DLGAPFXJ,MSCI Daily TR Growth Gross Pacific Free Ex Japan Local,Standard,Growth,Gross,Local,
105859,DUGAPFXJ,MSCI Daily TR Growth Gross Pacific Free Ex Japan USD,Standard,Growth,Gross,USD,
105859,MGLAPFXJ,MSCI Growth Pacific Free Ex Japan Local,Standard,Growth,Price,Local,
105859,MGUAPFXJ,MSCI Growth Pacific Free Ex Japan USD,Standard,Growth,Price,USD,
105859,NAGLPFXJ,MSCI Daily TR Net Growth Pacific Free Ex Japan Local,Standard,Growth,Net,Local,
105859,NAGUPFXJ,MSCI Daily TR Net Growth Pacific Free Ex Japan USD,Standard,Growth,Net,USD,
105860,DLVAPFXJ,MSCI Daily TR Value Gross Pacific Free Ex Japan Local,Standard,Value,Gross,Local,
105860,DUVAPFXJ,MSCI Daily TR Value Gross Pacific Free Ex Japan USD,Standard,Value,Gross,USD,
105860,MVLAPFXJ,MSCI Value Pacific Free Ex Japan Local,Standard,Value,Price,Local,
105860,MVUAPFXJ,MSCI Value Pacific Free Ex Japan USD,Standard,Value,Price,USD,
105860,NAVLPFXJ,MSCI Daily TR Net Value Pacific Free Ex Japan Local,Standard,Value,Net,Local,
105860,NAVUPFXJ,MSCI Daily TR Net Value Pacific Free Ex Japan USD,Standard,Value,Net,USD,
105861,DLGAPF,MSCI Daily TR Growth Gross Pacific Free Local,Standard,Growth,Gross,Local,
105861,DUGAPF,MSCI Daily TR Growth Gross Pacific Free USD,Standard,Growth,Gross,USD,
105861,MGLAPF,MSCI Growth Pacific Free Local,Standard,Growth,Price,Local,
105861,MGUAPF,MSCI Growth Pacific Free USD,Standard,Growth,Price,USD,
105861,NAGLPF,MSCI Daily TR Net Growth Pacific Free Local,Standard,Growth,Net,Local,
105861,NAGUPF,MSCI Daily TR Net Growth Pacific Free USD,Standard,Growth,Net,USD,
105862,DLVAPF,MSCI Daily TR Value Gross Pacific Free Local,Standard,Value,Gross,Local,
105862,DUVAPF,MSCI Daily TR Value Gross Pacific Free USD,Standard,Value,Gross,USD,
105862,MVLAPF,MSCI Value Pacific Free Local,Standard,Value,Price,Local,
105862,MVUAPF,MSCI Value Pacific Free USD,Standard,Value,Price,USD,
105862,NAVLPF,MSCI Daily TR Net Value Pacific Free Local,Standard,Value,Net,Local,
105862,NAVUPF,MSCI Daily TR Net Value Pacific Free USD,Standard,Value,Net,USD,
105863,DLGAP,MSCI Daily TR Growth Gross Pacific Local,Standard,Growth,Gross,Local,
105863,DUGAP,MSCI Daily TR Growth Gross Pacific USD,Standard,Growth,Gross,USD,
105863,MGLAP,MSCI Growth Pacific Local,Standard,Growth,Price,Local,
105863,MGUAP,MSCI Growth Pacific USD,Standard,Growth,Price,USD,
105863,NAGLP,MSCI Daily TR Net Growth Pacific Local,Standard,Growth,Net,Local,
105863,NAGUP,MSCI Daily TR Net Growth Pacific USD,Standard,Growth,Net,USD,
105864,DLVAP,MSCI Daily TR Value Gross Pacific Local,Standard,Value,Gross,Local,
105864,DUVAP,MSCI Daily TR Value Gross Pacific USD,Standard,Value,Gross,USD,
105864,MVLAP,MSCI Value Pacific Local,Standard,Value,Price,Local,
105864,MVUAP,MSCI Value Pacific USD,Standard,Value,Price,USD,
105864,NAVLP,MSCI Daily TR Net Value Pacific Local,Standard,Value,Net,Local,
105864,NAVUP,MSCI Daily TR Net Value Pacific USD,Standard,Value,Net,USD,
105865,GDLGWIF,MSCI Daily TR Gross Growth World Free Local,Standard,Growth,Gross,Local,
105865,GDUGWIF,MSCI Daily TR Gross Growth World Free USD,Standard,Growth,Gross,USD,
105865,MGLDWIF,MSCI Growth World Free Local,Standard,Growth,Price,Local,
105865,MGUDWIF,MSCI Growth World Free USD,Standard,Growth,Price,USD,
105865,NDUGWIF,MSCI Daily TR Net Growth World Free USD,Standard,Growth,Net,USD,
105865,NLDGWIF,MSCI Daily TR Net Growth World Free Local,Standard,Growth,Net,Local,
105866,GDLVWIF,MSCI Daily TR Gross Value World Free Local,Standard,Value,Gross,Local,
105866,GDUVWIF,MSCI Daily TR Gross Value World Free USD,Standard,Value,Gross,USD,
105866,MVLDWIF,MSCI Value World Free Local,Standard,Value,Price,Local,
105866,MVUDWIF,MSCI Value World Free USD,Standard,Value,Price,USD,
105866,NDLVWIF,MSCI Daily TR Net Value World Free Local,Standard,Value,Net,Local,
105866,NDUVWIF,MSCI Daily TR Net Value World Free USD,Standard,Value,Net,USD,
105867,GDLGWI,MSCI Daily TR Gross Growth World Local,Standard,Growth,Gross,Local,
105867,GDUGWI,MSCI Daily TR Gross Growth World USD,Standard,Growth,Gross,USD,
105867,MGLDWI,MSCI Growth World Local,Standard,Growth,Price,Local,
105867,MGUDWI,MSCI Growth World USD,Standard,Growth,Price,USD,
105867,NDUGWI,MSCI Daily TR Net Growth World USD,Standard,Growth,Net,USD,
105867,NLDGWI,MSCI Daily TR Net Growth World Local,Standard,Growth,Net,Local,
105868,GDLVWI,MSCI Daily TR Gross Value World Local,Standard,Value,Gross,Local,
105868,GDUVWI,MSCI Daily TR Gross Value World USD,Standard,Value,Gross,USD,
105868,MVLDWI,MSCI Value World Local,Standard,Value,Price,Local,
105868,MVUDWI,MSCI Value World USD,Standard,Value,Price,USD,
105868,NDLVWI,MSCI Daily TR Net Value World Local,Standard,Value,Net,Local,
105868,NDUVWI,MSCI Daily TR Net Value World USD,Standard,Value,Net,USD,
105869,GDLGWXA,MSCI Daily TR Gross Growth World Ex Australia Local,Standard,Growth,Gross,Local,
105869,GDUGWXA,MSCI Growth Daily TR Gross World Ex Australia USD,Standard,Growth,Gross,USD,
105869,MGLDWXA,MSCI Growth World Ex Australia Local,Standard,Growth,Price,Local,
105869,MGUDWXA,MSCI Growth World Ex Australia USD,Standard,Growth,Price,USD,
105869,NDUGWXA,MSCI Daily TR Net Growth World Ex Australia USD,Standard,Growth,Net,USD,
105869,NLDGWXA,MSCI Daily TR Net Growth World Ex Australia Local,Standard,Growth,Net,Local,
105870,GDLVWXA,MSCI Daily TR Gross Value World Ex Australia Local,Standard,Value,Gross,Local,
105870,GDUVWXA,MSCI Daily TR Gross Value World Ex Australia USD,Standard,Value,Gross,USD,
105870,MVLDWXA,MSCI Value World Ex Australia Local,Standard,Value,Price,Local,
105870,MVUDWXA,MSCI Value World Ex Australia USD,Standard,Value,Price,USD,
105870,NDLVWXA,MSCI Daily TR Net Value World Ex Australia Local,Standard,Value,Net,Local,
105870,NDUVWXA,MSCI Daily TR Net Value World Ex Australia USD,Standard,Value,Net,USD,
105871,GDLGWXUK,MSCI Daily TR Gross Growth World Ex UK Local,Standard,Growth,Gross,Local,
105871,GDUGWXUK,MSCI Daily TR Gross Growth World Ex UK USD,Standard,Growth,Gross,USD,
105871,MGLDWXUK,MSCI Growth World Ex UK Local,Standard,Growth,Price,Local,
105871,MGUDWXUK,MSCI Growth World Ex UK USD,Standard,Growth,Price,USD,
105871,NDUGWXUK,MSCI Daily TR Net Growth World Ex UK USD,Standard,Growth,Net,USD,
105871,NLDGWXUK,MSCI Daily TR Net Growth World Ex UK Local,Standard,Growth,Net,Local,
105872,GDLVWXUK,MSCI Daily TR Gross Value World Ex UK Local,Standard,Value,Gross,Local,
105872,GDUVWXUK,MSCI Daily TR Gross Value World Ex UK USD,Standard,Value,Gross,USD,
105872,MVLDWXUK,MSCI Value World Ex UK Local,Standard,Value,Price,Local,
105872,MVUDWXUK,MSCI Value World Ex UK USD,Standard,Value,Price,USD,
105872,NDLVWXUK,MSCI Daily TR Net Value World Ex UK Local,Standard,Value,Net,Local,
105872,NDUVWXUK,MSCI Daily TR Net Value World Ex UK USD,Standard,Value,Net,USD,
105873,GDLGWXUS,MSCI Daily TR Gross Growth World Ex USA Local,Standard,Growth,Gross,Local,
105873,GDUGWXUS,MSCI Daily TR Gross Growth World Ex USA USD,Standard,Growth,Gross,USD,
105873,MGLDWXUS,MSCI Growth World Ex USA Local,Standard,Growth,Price,Local,
105873,MGUDWXUS,MSCI Growth World Ex USA USD,Standard,Growth,Price,USD,
105873,NDUGWXUS,MSCI Daily TR Net Growth World Ex USA USD,Standard,Growth,Net,USD,
105873,NLDGWXUS,MSCI Daily TR Net Growth World Ex USA Local,Standard,Growth,Net,Local,
105874,GDLVWXUS,MSCI Daily TR Gross Value World Ex USA Local,Standard,Value,Gross,Local,
105874,GDUVWXUS,MSCI Daily TR Gross Value World Ex USA USD,Standard,Value,Gross,USD,
105874,MVLDWXUS,MSCI Value World Ex USA Local,Standard,Value,Price,Local,
105874,MVUDWXUS,MSCI Value World Ex USA USD,Standard,Value,Price,USD,
105874,NDLVWXUS,MSCI Daily TR Net Value World Ex USA Local,Standard,Value,Net,Local,
105874,NDUVWXUS,MSCI Daily TR Net Value World Ex USA USD,Standard,Value,Net,USD,
105880,DLGEAR,MSCI Daily TR Emerging Markets Growth Gross Argentina Local,Standard,Growth,Gross,Local,
105880,DUGEAR,MSCI Daily TR Emerging Markets Growth Gross Argentina USD,Standard,Growth,Gross,USD,
105880,MGLEAR,MSCI Growth Argentina Local,Standard,Growth,Price,Local,
105880,MGUEAR,MSCI Growth Argentina USD,Standard,Growth,Price,USD,
105881,DLVEAR,MSCI Daily TR Emerging Markets Value Gross Argentina Local,Standard,Value,Gross,Local,
105881,DUVEAR,MSCI Daily TR Emerging Markets Value Gross Argentina USD,Standard,Value,Gross,USD,
105881,MVLEAR,MSCI Value Argentina Local,Standard,Value,Price,Local,
105881,MVUEAR,MSCI Value Argentina USD,Standard,Value,Price,USD,
105882,DLGEBZFR,MSCI Daily TR Emerging Markets Growth Gross Brazil Local,Standard,Growth,Gross,Local,
105882,DUGEBZFR,MSCI Daily TR Emerging Markets Growth Gross Brazil USD,Standard,Growth,Gross,USD,
105882,MGLEBZ,MSCI Growth Brazil Local,Standard,Growth,Price,Local,
105882,MGUEBZ,MSCI Growth Brazil USD,Standard,Growth,Price,USD,
