,SPX Index,NDX Index,INDU Index,ACDER Index,DAX Index,NKY Index,HSI Index,SHSZ300 Index,SENSEX Index,UKX Index,LBUSTRUU Index,IBOXHY Index,IDCOTCPR Index,IDCOTSPR Index,LBUTTRUU Index,GOLDLNAM Index,CL1 Comdty
2018/3/15,2747.33,7030.97,24873.66,1486.51,12345.56,21803.95,31541.1,4096.16,33685.54,7139.76,2007.15,266.9376,97.03,100.0983,292.2159,1323.35,61.19
2018/3/16,2752.01,7019.949,24946.51,1484.69,12389.58,21676.51,31501.97,4056.42,33176,7164.14,2005.4,266.999,96.9145,100.1053,291.7184,1320.05,62.34
2018/3/19,2712.92,6864.882,24610.91,1475.59,12217.02,21480.9,31513.76,4074.25,32923.12,7042.93,2005.93,266.6333,96.9304,100.1068,291.8759,1311.7,62.06
2018/3/20,2716.94,6885.92,24727.27,1476.19,12307.33,21380.97,31549.93,4077.7,32996.76,7061.27,2001.88,266.4961,96.7151,100.1084,291.2791,1312.75,63.4
2018/3/21,2711.93,6853.452,24682.31,1473.73,12309.15,21380.97,31414.52,4061.05,33136.18,7038.97,1999.29,266.5864,96.625,100.1169,291.1488,1316.35,65.17
2018/3/22,2643.69,6682.255,23957.89,1456.54,12100.08,21591.99,31071.05,4020.35,33006.27,6952.59,2005.96,266.2967,97.0049,100.1272,292.433,1328.85,64.3
2018/3/23,2588.26,6508.089,23533.2,1450.55,11886.31,20617.86,30309.29,3904.94,32596.54,6921.94,2005.99,266.0533,97.0392,100.1435,292.4187,1342.35,65.88
2018/3/26,2658.55,6753.832,24202.6,1449.81,11787.26,20766.1,30548.77,3879.89,33066.41,6888.69,2005.29,266.0681,96.9781,100.1435,292.4613,1348.4,65.55
2018/3/27,2612.62,6529.841,23857.71,1461.85,11970.83,21317.32,30790.83,3913.27,33174.39,7000.14,2011.08,266.3611,97.2603,100.1456,293.3049,1350.65,65.25
2018/3/28,2605,6460.81,23848.42,1462.08,11940.71,21031.31,30022.53,3842.72,32968.68,7044.74,2012.11,266.1532,97.295,100.149,293.3602,1341.05,64.38
2018/3/29,2640.87,6581.126,24103.11,1462.36,12096.73,21159.08,30093.38,3894.05,32968.68,7056.61,2016.48,266.3458,97.5003,100.1662,294.1315,1323.9,64.94
2018/3/30,2640.87,6581.126,24103.11,1462.36,12096.73,21454.3,30093.38,3898.5,32968.68,7056.61,2016.48,266.3458,97.5003,100.1662,294.1315,1323.9,64.94
2018/4/2,2581.88,6390.837,23644.19,1464.24,12096.73,21388.58,30093.38,3886.92,33255.36,7056.61,2017.56,266.0557,97.5674,100.1696,294.2785,1323.9,63.01
2018/4/3,2614.45,6458.831,24033.36,1452.78,12002.45,21292.29,30180.1,3862.48,33370.63,7030.46,2012.77,266.0775,97.2581,100.174,293.8759,1336.6,63.51
2018/4/4,2644.69,6560.06,24264.3,1448.87,11957.9,21319.55,29518.69,3854.86,33019.07,7034.01,2012.6,266.2378,97.2169,100.1869,293.9152,1343.15,63.37
2018/4/5,2662.84,6594.838,24505.22,1475.17,12305.19,21645.42,29518.69,3854.86,33596.8,7199.5,2009.57,267.2294,96.9875,100.1896,293.0528,1327.05,63.54
2018/4/6,2604.47,6433.213,23932.76,1475.82,12241.27,21567.52,29844.94,3854.86,33626.97,7183.64,2015.39,267.3812,97.3125,100.2074,293.9471,1325.6,62.06
2018/4/9,2613.16,6472.344,23979.1,1483.32,12261.75,21678.26,30229.58,3852.93,33788.54,7194.75,2015.42,267.7229,97.2745,100.208,294.0672,1328.5,63.42
2018/4/10,2656.87,6615.873,24408,1500.56,12397.32,21794.32,30728.74,3927.17,33880.25,7266.75,2014.48,268.5174,97.2156,100.2051,294.0852,1335.95,65.51
2018/4/11,2642.19,6583.444,24189.45,1496.57,12293.97,21687.1,30897.71,3938.34,33940.44,7257.14,2015.81,268.7773,97.2571,100.2065,294.6953,1345.2,66.82
2018/4/12,2663.99,6656.255,24483.05,1499.42,12415.01,21660.28,30831.28,3898.64,34101.13,7258.34,2011.59,269.3059,97.0045,100.2031,294.3125,1345.9,67.07
2018/4/13,2656.3,6628.342,24360.14,1502.67,12442.4,21778.74,30808.38,3871.14,34192.65,7264.56,2011.83,269.9532,97.0081,100.2144,294.5788,1340.75,67.39
2018/4/16,2677.84,6675.179,24573.04,1503.2,12391.41,21835.53,30315.59,3808.86,34305.43,7198.2,2012.48,270.3282,97.0038,100.213,294.4717,1344.4,66.22
2018/4/17,2706.39,6816.369,24786.63,1512.86,12585.57,21847.59,30062.75,3748.64,34395.06,7226.05,2014.44,270.8358,97.1131,100.2117,295.092,1342.95,66.52
2018/4/18,2708.64,6833.213,24748.07,1521.66,12590.83,22158.2,30284.25,3766.28,34331.68,7317.34,2008.75,270.9369,96.8129,100.2103,294.5547,1346.55,68.47
2018/4/19,2693.13,6774.888,24664.89,1521.92,12567.42,22191.18,30708.44,3811.84,34427.29,7328.92,2003.4,269.8938,96.5386,100.2072,293.9072,1347.9,68.29
2018/4/20,2670.14,6667.751,24462.94,1511.13,12540.5,22162.24,30418.33,3760.85,34415.58,7368.17,1999.33,269.5004,96.3442,100.2195,293.015,1340.15,68.38
2018/4/23,2670.29,6648.803,24448.69,1509.75,12572.39,22088.04,30254.4,3766.33,34450.77,7398.87,1997.41,268.9379,96.2596,100.2177,292.91,1328,68.64
2018/4/24,2634.56,6509.049,24024.13,1508.9,12550.82,22278.12,30636.24,3843.49,34616.64,7425.4,1995.87,268.4648,96.201,100.2215,292.2917,1327.35,67.7
2018/4/25,2639.4,6513.94,24083.83,1493.02,12422.3,22215.32,30328.15,3828.7,34501.27,7379.32,1991.69,267.6667,96.007,100.2257,291.7258,1325.7,68.05
2018/4/26,2666.94,6649.654,24322.34,1500.48,12500.47,22319.61,30007.68,3755.49,34713.6,7421.43,1995.26,268.1569,96.1667,100.2323,292.4133,1321.9,68.19
2018/4/27,2669.91,6656.354,24311.19,1502.91,12580.87,22467.87,30280.67,3756.88,34969.7,7502.21,1999.46,268.3246,96.3694,100.2423,293.2098,1317.7,68.1
2018/4/30,2648.05,6605.57,24163.15,1503.56,12612.11,22467.87,30808.45,3756.88,35160.36,7509.3,2001.48,268.403,96.4913,100.2434,293.9627,1316.25,68.57
2018/5/1,2654.8,6681.96,24099.05,1490.58,12612.11,22508.03,30808.45,3756.88,35160.36,7520.36,1996.87,268.0945,96.2714,100.2472,292.8131,1309.2,67.25
2018/5/2,2635.67,6644.478,23924.98,1496.81,12802.25,22472.78,30723.88,3763.65,35176.42,7543.2,1997.74,268.416,96.3288,100.2543,293.2938,1310.75,67.93
2018/5/3,2629.73,6643.479,23930.15,1486.63,12690.15,22472.78,30313.37,3793,35103.14,7502.69,1999.47,268.1397,96.4339,100.2597,293.432,1313.3,68.43
2018/5/4,2663.42,6769.116,24262.51,1493.3,12819.6,22472.78,29926.5,3774.6,34915.38,7567.14,1999.85,268.2928,96.4516,100.2714,293.4902,1309.35,69.72
2018/5/7,2672.63,6821.874,24357.32,1502.21,12948.14,22467.16,29994.26,3834.19,35208.14,7567.14,2000.06,268.6581,96.4271,100.271,293.6847,1309.35,70.73
2018/5/8,2671.92,6815.482,24360.21,1496.94,12912.21,22508.69,30402.81,3878.68,35216.32,7565.75,1997.92,268.6577,96.346,100.2747,293.1596,1310.05,69.06
2018/5/9,2697.79,6893.214,24542.54,1507.24,12943.06,22408.88,30536.14,3871.61,35319.35,7662.52,1994.86,268.8049,96.1656,100.2765,293.0525,1306.85,71.14
2018/5/10,2723.07,6963.548,24739.53,1509.82,13022.87,22497.18,30809.22,3893.06,35246.27,7700.97,1998.55,269.0533,96.2876,100.276,293.3783,1314.8,71.36
2018/5/11,2727.72,6952.563,24831.17,1520.8,13001.24,22758.48,31122.06,3872.84,35535.79,7724.55,1999.69,269.2226,96.2949,100.2899,293.3121,1324.8,70.7
2018/5/14,2730.13,6964.373,24899.41,1523.61,12977.71,22865.86,31541.08,3909.29,35556.71,7710.98,1998.52,269.3965,96.2032,100.2914,292.8321,1320.7,70.96
2018/5/15,2711.45,6888.536,24706.41,1510.86,12970.04,22818.02,31152.03,3924.1,35543.94,7722.98,1989.01,268.9305,95.7411,100.2893,291.7343,1310.05,71.31
2018/5/16,2722.46,6929.965,24768.93,1504.36,12996.33,22717.23,31110.2,3892.84,35387.88,7734.2,1987.75,268.7347,95.7023,100.2942,291.6024,1291.75,71.49
2018/5/17,2720.13,6901.632,24713.98,1515.46,13114.61,22838.37,30942.15,3864.05,35149.12,7787.97,1986.16,268.7187,95.6246,100.2947,291.0864,1288.85,71.49
2018/5/18,2712.97,6866.254,24715.09,1509.45,13077.72,22930.36,31047.91,3903.06,34848.3,7778.79,1990.49,268.6158,95.8572,100.3108,291.5478,1287.2,71.28
2018/5/21,2733.01,6905.532,25013.29,1512.57,13077.72,23002.37,31234.35,3921.24,34616.13,7859.17,1991,268.7384,95.8465,100.3096,291.8135,1285.85,72.24
2018/5/22,2724.44,6893.62,24834.41,1520.07,13169.92,22960.34,31234.35,3906.21,34651.24,7877.45,1991.1,268.907,95.8459,100.3169,291.7568,1293.9,72.13
2018/5/23,2733.29,6953.631,24886.81,1494.2,12976.84,22689.74,30665.64,3854.58,34344.91,7788.44,1997.45,268.672,96.1647,100.3217,292.6644,1294,71.84
2018/5/24,2727.76,6949.699,24811.76,1489.13,12855.09,22437.01,30760.41,3827.22,34663.11,7716.74,2000.66,268.7874,96.3316,100.3339,292.7605,1296.35,70.71
2018/5/25,2721.33,6960.919,24753.09,1482.43,12938.01,22450.79,30588.04,3816.5,34924.87,7730.28,2005.31,268.7352,96.5868,100.3528,293.0087,1303.95,67.88
2018/5/28,2721.33,6960.919,24753.09,1474.47,12863.46,22481.09,30792.26,3833.26,35165.48,7730.28,2005.31,268.8716,96.5868,100.3528,293.0087,1303.95,67.88
2018/5/29,2689.86,6926.544,24361.45,1447.07,12666.51,22358.43,30484.58,3804.01,34949.24,7632.64,2021.93,268.1559,97.512,100.3693,295.3987,1302.05,66.73
2018/5/30,2724.01,6976.367,24667.78,1458.43,12783.76,22018.52,30056.79,3723.37,34906.11,7689.57,2014,268.5518,97.0827,100.3657,294.4319,1298.6,68.21
2018/5/31,2705.27,6967.729,24415.84,1457.82,12604.89,22201.82,30468.56,3802.38,35322.38,7678.2,2015.76,268.8915,97.2096,100.3654,295.2159,1303.5,67.04
2018/6/1,2734.62,7083.925,24635.21,1470.98,12724.27,22171.35,30492.91,3770.59,35227.26,7701.77,2008.58,269.1027,96.8022,100.3647,294.1224,1299.15,65.81
2018/6/4,2746.87,7143.57,24813.69,1479.9,12770.75,22475.94,30997.98,3807.58,35011.89,7741.29,2004.95,269.4507,96.5503,100.3688,293.7773,1294.65,64.75
2018/6/5,2748.8,7166.752,24799.98,1472.27,12787.13,22539.54,31093.45,3845.32,34903.21,7686.8,2006.3,269.7454,96.6515,100.3734,294.1826,1292.25,65.52
2018/6/6,2772.35,7210.082,25146.39,1486.58,12830.07,22625.73,31259.1,3837.35,35178.88,7712.37,2000.33,270.09,96.3389,100.3677,293.4619,1295.25,64.73
2018/6/7,2770.37,7152.83,25241.41,1489.13,12811.05,22823.26,31512.63,3831.01,35463.08,7704.4,2004.65,270.5006,96.5897,100.3749,294.2276,1298.3,65.95
2018/6/8,2779.03,7152.621,25316.53,1478.7,12766.55,22694.5,30958.21,3779.62,35443.67,7681.07,2004.07,270.5301,96.587,100.3898,293.9005,1299.2,65.74
2018/6/11,2782,7168.479,25322.31,1494.85,12842.91,22804.04,31063.7,3779.98,35483.47,7737.43,2002.02,270.7852,96.4572,100.3923,293.8,1296.05,66.1
2018/6/12,2786.85,7209.183,25320.73,1490.83,12842.3,22878.35,31103.06,3825.95,35692.52,7703.81,2002.64,271.0912,96.4545,100.3959,293.7756,1298.3,66.36
2018/6/13,2775.63,7205.256,25201.2,1491.78,12890.58,22966.38,30725.15,3788.34,35739.16,7703.71,2000.53,271.4377,96.3237,100.398,293.5177,1294.4,66.64
2018/6/14,2782.49,7279.592,25175.31,1494.06,13107.1,22738.61,30440.17,3773.36,35599.82,7765.79,2004.46,271.7473,96.502,100.4072,294.0315,1305.3,66.89
2018/6/15,2779.66,7255.756,25090.48,1474.13,13010.55,22851.75,30309.49,3753.43,35622.14,7633.91,2006.59,271.8083,96.6257,100.4211,294.3362,1300.1,65.06
2018/6/18,2773.75,7251.408,24987.47,1462.76,12834.11,22680.33,30309.49,3753.43,35548.26,7631.33,2005.97,271.7681,96.6041,100.4241,294.5623,1281.25,65.85
2018/6/19,2762.59,7228.043,24700.21,1446.15,12677.97,22278.48,29468.15,3621.12,35286.74,7603.85,2008.53,271.4995,96.7702,100.425,295.065,1279,65.07
2018/6/20,2767.32,7280.705,24657.8,1451.7,12695.16,22555.43,29696.17,3635.44,35547.33,7627.4,2005.24,271.8864,96.582,100.4279,294.3914,1273.25,66.22
2018/6/21,2749.76,7217.488,24461.7,1442.61,12511.91,22693.04,29296.05,3592.97,35432.39,7556.44,2006.86,271.7155,96.74,100.4374,294.8349,1263.7,65.54
2018/6/22,2754.88,7197.512,24580.89,1462.47,12579.72,22516.83,29338.7,3608.91,35689.6,7682.27,2006.38,271.7854,96.7181,100.4478,295.1658,1269.7,68.58
2018/6/25,2717.07,7038.17,24252.8,1438.32,12270.33,22338.15,28961.39,3560.48,35470.35,7509.84,2008.59,271.3755,96.8664,100.4554,295.4632,1269.8,68.08
2018/6/26,2723.06,7068.195,24283.11,1436.72,12234.34,22342,28881.4,3531.11,35490.04,7537.92,2008.64,271.0899,96.8431,100.4581,295.6808,1257.15,70.53
2018/6/27,2699.63,6969.674,24117.59,1438.24,12348.61,22271.77,28356.26,3459.26,35217.11,7621.69,2014.46,270.86,97.1627,100.466,296.7091,1256.8,72.76
2018/6/28,2716.31,7031.604,24216.05,1424.62,12177.23,22270.39,28497.32,3423.53,35037.64,7615.63,2012.55,269.8529,97.0574,100.4683,296.2784,1250.5,73.45
2018/6/29,2718.37,7040.802,24271.41,1447.79,12306,22304.51,28955.11,3510.99,35423.48,7636.93,2013.28,270.034,97.0476,100.48,296.4002,1250.55,74.15
2018/7/2,2726.71,7097.819,24307.18,1427.12,12238.17,21811.93,28955.11,3407.96,35264.41,7547.85,2011.54,269.2149,96.9518,100.4785,296.7367,1249,73.94
2018/7/3,2713.22,7014.554,24174.82,1443.65,12349.14,21785.54,28545.57,3409.28,35378.6,7593.29,2014.98,269.5054,97.1069,100.4908,297.1353,1245.85,74.14
2018/7/4,2713.22,7014.554,24174.82,1443.33,12317.61,21717.04,28241.67,3363.75,35645.4,7573.09,2014.98,269.5514,97.1069,100.4908,297.1353,1256.9,74.14
2018/7/5,2736.61,7101.047,24356.74,1456.36,12464.29,21546.99,28182.09,3342.44,35574.55,7603.22,2015.82,269.6737,97.0996,100.4983,297.4212,1252.5,72.94
2018/7/6,2759.82,7207.334,24456.48,1466,12496.17,21788.14,28315.62,3365.12,35657.86,7617.7,2018.09,269.8828,97.1961,100.5131,297.6797,1254.2,73.8
2018/7/9,2784.17,7276.001,24776.59,1475.51,12543.89,22052.18,28688.5,3459.18,35934.72,7687.99,2016.53,270.6345,97.0255,100.5122,297.2945,1262.6,73.85
2018/7/10,2793.84,7282.599,24919.66,1477.42,12609.85,22196.89,28682.25,3467.52,36239.62,7692.04,2015.85,271.1891,96.9479,100.514,296.9039,1253.7,74.11
2018/7/11,2774.02,7243.98,24700.45,1458.83,12417.13,21932.21,28311.69,3407.53,36265.93,7591.96,2018.8,270.8778,97.1123,100.522,297.2534,1250,70.38
2018/7/12,2798.29,7366.25,24924.89,1465.13,12492.97,22187.96,28480.83,3481.06,36548.41,7651.33,2018.74,271.3535,97.06,100.5207,296.9067,1244.85,70.33
2018/7/13,2801.31,7375.816,25019.41,1465.48,12540.73,22597.35,28525.44,3492.69,36541.63,7661.87,2021.77,271.5784,97.1961,100.5309,297.5364,1240.5,71.01
2018/7/16,2798.43,7357.898,25064.36,1466.74,12561.02,22597.35,28539.66,3472.09,36323.77,7600.45,2019.25,271.5641,97.0119,100.5278,296.7112,1244.9,68.06
2018/7/17,2809.55,7403.891,25119.89,1467.23,12661.54,22697.36,28181.68,3449.38,36519.96,7626.33,2018.7,271.5798,96.9806,100.5337,296.444,1243.65,68.08
2018/7/18,2815.62,7390.126,25199.29,1469.83,12765.94,22794.19,28117.42,3431.32,36373.44,7676.28,2017.98,271.7425,96.9106,100.5398,296.0361,1223.45,68.76
2018/7/19,2804.49,7352.357,25064.5,1462.71,12686.29,22764.68,28010.86,3428.34,36351.23,7683.97,2021.15,271.7081,97.0638,100.5441,296.3924,1217.4,69.46
2018/7/20,2801.83,7350.227,25058.12,1472.15,12561.42,22697.88,28224.48,3492.89,36496.37,7678.79,2016.27,271.7809,96.7958,100.5582,295.6981,1224.85,70.46
2018/7/23,2806.98,7371.78,25044.29,1469.04,12548.57,22396.99,28256.12,3525.75,36718.6,7655.79,2009.32,271.9697,96.3893,100.5611,294.2841,1229.45,67.89
2018/7/24,2820.4,7406.248,25241.94,1481.78,12689.39,22510.48,28662.57,3581.71,36825.1,7709.05,2012.33,272.2219,96.493,100.5645,294.5336,1224.3,68.52
2018/7/25,2846.07,7508.586,25414.1,1474.05,12579.33,22614.25,28920.9,3577.75,36858.23,7658.26,2014.16,272.3202,96.5449,100.5676,295.1092,1230.55,69.3
2018/7/26,2837.44,7400.748,25527.07,1483.81,12809.23,22586.87,28781.14,3536.25,36984.64,7663.17,2011.05,272.6306,96.3258,100.5704,294.3935,1228.35,69.61
2018/7/27,2818.82,7296.781,25451.06,1489,12860.4,22712.75,28804.28,3521.23,37336.85,7701.31,2012.76,272.7311,96.3957,100.5857,294.6152,1219.15,68.69
2018/7/30,2802.6,7193.103,25306.83,1492.45,12798.2,22544.84,28733.13,3515.08,37494.4,7700.85,2011.77,272.895,96.3355,100.5876,294.7189,1222.05,70.13
2018/7/31,2816.29,7231.983,25415.19,1493.57,12805.5,22553.72,28583.01,3517.66,37606.58,7748.76,2013.76,273.2745,96.4137,100.5913,294.9741,1219.2,68.76
2018/8/1,2813.36,7272.887,25333.82,1483.55,12737.05,22746.7,28340.74,3447.39,37521.62,7652.91,2009.79,273.2834,96.1988,100.5932,294.2386,1222.75,67.66
2018/8/2,2827.22,7372.148,25326.16,1463.8,12546.33,22512.53,27714.56,3370.96,37165.16,7575.93,2011.59,273.4066,96.285,100.6001,294.4852,1217.6,68.96
2018/8/3,2840.35,7395.488,25462.58,1470.37,12615.76,22525.18,27676.32,3315.28,37556.16,7659.1,2015.66,273.7642,96.47,100.6132,295.0492,1207.7,68.49
2018/8/6,2850.4,7438.995,25502.18,1464.65,12598.21,22507.32,27819.56,3273.27,37691.89,7663.78,2017.74,274.0191,96.5382,100.6166,295.1946,1212,69.01
2018/8/7,2858.45,7462.653,25628.91,1475.57,12648.19,22662.74,28248.88,3368.87,37665.8,7718.48,2014.03,274.5414,96.3293,100.6165,294.7462,1215.4,69.17
2018/8/8,2857.7,7469.545,25583.75,1474.22,12633.54,22644.31,28359.14,3314.51,37887.56,7776.65,2014.21,274.5021,96.3361,100.622,294.6508,1212.35,66.94
2018/8/9,2853.58,7466.962,25509.23,1473.51,12676.11,22598.39,28607.3,3397.53,38024.37,7741.77,2017.3,274.4926,96.5312,100.6269,295.1724,1215.5,66.81
2018/8/10,2833.28,7408.304,25313.14,1440.51,12424.35,22298.08,28366.62,3405.02,37869.23,7667.01,2024.22,274.0063,96.9612,100.6437,296.6292,1211.65,67.63
2018/8/13,2821.93,7401.169,25187.7,1434.67,12358.74,21857.43,27936.57,3390.34,37644.9,7642.45,2021.74,273.7969,96.8408,100.6469,296.2971,1204.4,67.2
2018/8/14,2839.96,7447.168,25299.92,1428.89,12358.87,22356.08,27752.93,3372.91,37852,7611.64,2020.32,273.8889,96.7353,100.6498,295.8277,1195.3,67.04
2018/8/15,2818.37,7354.661,25162.41,1402.16,12163.01,22204.22,27323.59,3291.98,37852,7497.87,2024.51,273.513,96.9867,100.6553,296.4574,1186.7,65.01
2018/8/16,2840.69,7374.295,25558.73,1419.14,12237.17,22192.04,27100.06,3276.73,37663.56,7556.38,2023.51,273.9164,96.8889,100.6604,296.2274,1179.65,65.46
2018/8/17,2850.13,7377.544,25669.32,1420.1,12210.55,22270.38,27213.41,3229.62,37947.88,7558.59,2023.86,274.0104,96.8898,100.6734,296.1541,1176.7,65.91
2018/8/20,2857.05,7371.418,25758.69,1431.05,12331.3,22199,27598.02,3267.25,38278.75,7591.26,2029.58,274.3312,97.1761,100.6796,297.1085,1188.75,66.43
2018/8/21,2862.96,7397.226,25822.29,1445.82,12384.49,22219.73,27752.79,3326.65,38285.75,7565.7,2027.49,274.62,97.054,100.6858,296.8544,1194.1,67.35
2018/8/22,2861.82,7424.596,25733.6,1455.45,12385.7,22362.55,27927.58,3307.95,38285.75,7574.24,2029.14,274.9596,97.1633,100.6921,297.3751,1196.85,67.86
2018/8/23,2856.98,7413.838,25656.98,1450.47,12365.58,22410.82,27790.46,3320.03,38336.76,7563.22,2029.58,275.0111,97.18,100.6988,297.6607,1187.3,67.83
2018/8/24,2874.69,7485.404,25790.35,1457.81,12394.52,22601.77,27671.87,3325.33,38251.8,7577.49,2029.13,275.1519,97.1425,100.7076,297.6228,1189.95,68.72
2018/8/27,2896.74,7559.133,26049.64,1470.64,12538.31,22799.64,28271.27,3406.57,38694.11,7577.49,2027.53,275.4192,97.0125,101.7076,297.5003,1189.95,68.87
2018/8/28,2897.52,7570.246,26064.02,1475.73,12527.42,22813.47,28351.62,3400.17,38896.63,7617.22,2024.03,275.4728,96.8154,100.7118,296.8099,1212.75,68.53
2018/8/29,2914.04,7660.18,26124.57,1477.14,12561.68,22848.22,28416.44,3386.57,38722.93,7563.21,2024.04,275.541,96.8227,100.7111,296.9425,1204.3,69.51
2018/8/30,2901.13,7642.67,25986.92,1468.71,12494.24,22869.5,28164.05,3351.09,38690.1,7516.03,2025.98,275.4484,96.948,100.7179,297.2857,1202.35,70.25
2018/8/31,2901.52,7654.554,25964.82,1454.32,12364.06,22865.15,27888.55,3334.5,38645.07,7432.42,2026.72,275.3044,97,100.7341,297.0987,1206.85,69.8
2018/9/3,2901.52,7654.554,25964.82,1454.13,12346.41,22707.38,27712.54,3321.82,38312.52,7504.6,2026.72,275.375,97,100.7341,297.0987,1201.7,69.8
2018/9/4,2896.72,7622.322,25952.48,1435.44,12210.21,22696.9,27973.34,3363.9,38157.92,7457.86,2021.18,275.3047,96.6946,100.7344,296.2718,1195.75,69.87
2018/9/5,2888.6,7523.26,25974.99,1429.18,12040.46,22580.83,27243.85,3298.14,38018.31,7383.28,2021.24,275.0541,96.6983,100.7362,296.2027,1194.7,68.72
2018/9/6,2878.05,7453.167,25995.87,1421.64,11955.25,22487.94,26974.82,3262.88,38242.81,7318.96,2024.59,274.9563,96.8381,100.7418,296.3906,1204.3,67.77
2018/9/7,2871.68,7430.261,25916.54,1416.65,11959.63,22307.06,26973.47,3277.64,38389.82,7277.7,2017.69,274.8206,96.4676,100.7508,295.5304,1200.75,67.75
2018/9/10,2877.13,7447.676,25857.07,1425.61,11986.34,22373.09,26613.42,3230.07,37922.17,7279.3,2019.19,275.0353,96.5021,100.7511,295.5946,1195.8,67.54
2018/9/11,2887.89,7507.872,25971.06,1422.67,11970.27,22664.69,26422.55,3224.21,37413.13,7273.54,2015.14,275.223,96.2635,100.7517,295.0951,1194,69.25
2018/9/12,2888.92,7488.064,25998.92,1434.4,12032.3,22604.61,26345.04,3202.02,37717.96,7313.36,2017.61,275.7162,96.3452,100.7556,295.4984,1197.8,70.37
2018/9/13,2904.18,7561.687,26145.99,1438.45,12055.55,22821.32,27014.49,3236.57,37717.96,7281.57,2018.47,276.0799,96.3497,100.7616,295.0209,1206.65,68.59
2018/9/14,2904.98,7545.496,26154.67,1442.47,12124.33,23094.67,27286.41,3242.09,38090.64,7304.04,2015.54,276.3033,96.1644,100.7692,294.5017,1206.2,68.99
2018/9/17,2888.8,7434.729,26062.12,1447.68,12096.41,23094.67,26932.85,3204.92,37585.51,7302.1,2015.21,276.3521,96.1302,100.7725,294.3014,1196.8,68.91
2018/9/18,2904.31,7494.399,26246.96,1450.93,12157.67,23420.54,27084.66,3269.43,37290.67,7300.23,2010.13,276.5665,95.8632,100.7744,293.7981,1199.4,69.85
2018/9/19,2907.95,7490.323,26405.76,1451.99,12219.02,23672.52,27407.37,3312.48,37121.22,7331.12,2006.63,276.4466,95.6621,100.775,293.3697,1203,71.12
2018/9/20,2930.75,7569.035,26656.98,1471.75,12326.48,23674.93,27477.67,3310.13,37121.22,7367.32,2008.66,276.391,95.7273,100.779,293.6303,1203,70.8
2018/9/21,2929.67,7531.072,26743.5,1478.56,12430.88,23869.93,27953.58,3410.49,36841.6,7490.23,2010.28,276.4371,95.7777,100.789,293.9274,1207.6,70.78
2018/9/24,2919.37,7548.75,26562.05,1474.45,12350.82,23869.93,27499.39,3410.49,36305.02,7458.41,2009.7,276.3068,95.7474,100.7923,293.9066,1198.75,72.08
2018/9/25,2915.56,7563.194,26492.21,1480.6,12374.66,23940.26,27499.39,3379.8,36652.06,7507.56,2007.26,276.2668,95.6156,100.7958,293.4983,1199.45,72.28
2018/9/26,2905.97,7563.086,26385.28,1479.9,12385.89,24033.79,27816.87,3417.24,36542.27,7511.49,2011.9,276.4187,95.8267,100.7994,294.2014,1198.8,71.57
2018/9/27,2914,7629.572,26439.93,1475.61,12435.59,23796.74,27715.67,3403.59,36324.17,7545.44,2013.24,276.5996,95.8537,100.8073,294.1695,1196,72.12
2018/9/28,2913.98,7627.65,26458.31,1455.91,12246.73,24120.04,27788.52,3438.86,36227.14,7510.2,2013.67,276.7841,95.8452,100.8197,293.97,1183.5,73.25
2018/10/1,2924.59,7645.453,26651.21,1455.49,12339.03,24245.76,27788.52,3438.86,36526.14,7495.67,2011.72,277.5074,95.7175,100.826,293.4826,1185.3,75.3
2018/10/2,2923.43,7628.278,26773.94,1444.48,12287.58,24270.62,27126.38,3438.86,36526.14,7474.55,2014.11,277.6806,95.8403,100.8312,293.8211,1192.65,75.23
2018/10/3,2925.51,7637.426,26828.39,1449.28,12287.58,24110.96,27091.26,3438.86,35975.63,7510.28,2003.02,277.6161,95.2703,100.8304,292.3841,1203.5,76.41
2018/10/4,2901.61,7490.003,26627.48,1432.23,12244.14,23975.62,26623.87,3438.86,35169.16,7418.34,1998.34,276.1879,95.0793,100.8338,291.5249,1199.45,74.33
2018/10/5,2885.57,7399.007,26447.05,1418.26,12111.9,23783.72,26572.57,3438.86,34376.99,7318.54,1994.67,275.6727,94.9017,100.8492,290.939,1201.1,74.34
2018/10/8,2884.43,7352.823,26486.78,1397.8,11947.16,23783.72,26202.57,3290.9,34474.38,7233.33,1994.67,275.8145,94.9017,100.8492,290.939,1194.8,74.29
2018/10/9,2880.34,7371.615,26430.57,1400.02,11977.22,23469.39,26172.91,3288.69,34299.47,7237.59,1997.73,274.8746,95.0186,100.8506,291.4435,1187.4,74.96
2018/10/10,2785.68,7044.496,25598.74,1385.08,11712.5,23506.04,26193.07,3281.6,34760.89,7145.74,1995.38,273.7186,94.9236,100.8576,290.8747,1186.4,73.17
2018/10/11,2785.68,7044.496,25598.74,1385.08,11712.5,22591.1,25274.17,3189.23,34760.89,7145.74,1995.38,273.7186,94.9236,100.8576,290.8747,1186.4,71.98
